FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,PURPOSE_CALL,Motivi della chiamata,SEX,Sesso,NATIONALITY,Nazionalità,TIME_PERIOD,Osservazione,OBS_STATUS
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,M,Maschi,WORLD,Mondo,2024,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,M,Maschi,IT,Italia,2015,3,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,M,Maschi,IT,Italia,2016,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,M,Maschi,IT,Italia,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,M,Maschi,IT,Italia,2018,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,M,Maschi,IT,Italia,2020,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,M,Maschi,IT,Italia,2021,4,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,M,Maschi,IT,Italia,2022,3,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,M,Maschi,IT,Italia,2023,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,M,Maschi,IT,Italia,2024,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WORLD,Mondo,2015,12,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WORLD,Mondo,2016,14,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WORLD,Mondo,2017,10,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WORLD,Mondo,2018,11,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WORLD,Mondo,2019,8,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WORLD,Mondo,2020,10,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WORLD,Mondo,2021,13,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WORLD,Mondo,2022,9,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WORLD,Mondo,2023,20,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WORLD,Mondo,2024,25,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WRL_X_ITA,Paesi esteri,2015,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WRL_X_ITA,Paesi esteri,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WRL_X_ITA,Paesi esteri,2018,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WRL_X_ITA,Paesi esteri,2020,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WRL_X_ITA,Paesi esteri,2021,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WRL_X_ITA,Paesi esteri,2022,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WRL_X_ITA,Paesi esteri,2023,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,WRL_X_ITA,Paesi esteri,2024,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,IT,Italia,2015,11,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,IT,Italia,2016,14,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,IT,Italia,2017,9,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,IT,Italia,2018,10,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,IT,Italia,2019,8,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,IT,Italia,2020,8,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,IT,Italia,2021,12,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,IT,Italia,2022,7,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,IT,Italia,2023,19,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,F,Femmine,IT,Italia,2024,24,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WORLD,Mondo,2015,15,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WORLD,Mondo,2016,15,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WORLD,Mondo,2017,11,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WORLD,Mondo,2018,13,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WORLD,Mondo,2019,8,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WORLD,Mondo,2020,11,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WORLD,Mondo,2021,17,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WORLD,Mondo,2022,12,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WORLD,Mondo,2023,21,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WORLD,Mondo,2024,27,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WRL_X_ITA,Paesi esteri,2015,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WRL_X_ITA,Paesi esteri,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WRL_X_ITA,Paesi esteri,2018,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WRL_X_ITA,Paesi esteri,2020,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WRL_X_ITA,Paesi esteri,2021,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WRL_X_ITA,Paesi esteri,2022,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WRL_X_ITA,Paesi esteri,2023,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,WRL_X_ITA,Paesi esteri,2024,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,IT,Italia,2015,14,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,IT,Italia,2016,15,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,IT,Italia,2017,10,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,IT,Italia,2018,12,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,IT,Italia,2019,8,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,IT,Italia,2020,9,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,IT,Italia,2021,16,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,IT,Italia,2022,10,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,IT,Italia,2023,20,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,LEGAL_INFO,Informazioni giuridiche,T,Totale,IT,Italia,2024,26,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,M,Maschi,WORLD,Mondo,2015,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,M,Maschi,WORLD,Mondo,2016,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,M,Maschi,WORLD,Mondo,2022,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,M,Maschi,WORLD,Mondo,2023,5,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,M,Maschi,WORLD,Mondo,2024,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,M,Maschi,IT,Italia,2015,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,M,Maschi,IT,Italia,2016,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,M,Maschi,IT,Italia,2022,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,M,Maschi,IT,Italia,2023,5,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,M,Maschi,IT,Italia,2024,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,F,Femmine,WORLD,Mondo,2015,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,F,Femmine,WORLD,Mondo,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,F,Femmine,WORLD,Mondo,2020,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,F,Femmine,WORLD,Mondo,2021,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,F,Femmine,WORLD,Mondo,2022,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,F,Femmine,WORLD,Mondo,2024,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,F,Femmine,IT,Italia,2015,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,F,Femmine,IT,Italia,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,F,Femmine,IT,Italia,2020,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,F,Femmine,IT,Italia,2021,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,F,Femmine,IT,Italia,2022,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,F,Femmine,IT,Italia,2024,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,WORLD,Mondo,2015,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,WORLD,Mondo,2016,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,WORLD,Mondo,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,WORLD,Mondo,2020,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,WORLD,Mondo,2021,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,WORLD,Mondo,2022,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,WORLD,Mondo,2023,5,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,WORLD,Mondo,2024,3,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,IT,Italia,2015,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,IT,Italia,2016,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,IT,Italia,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,IT,Italia,2020,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,IT,Italia,2021,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,IT,Italia,2022,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,IT,Italia,2023,5,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_FOR_PROF,Informazioni per professionisti sulle procedure da adottare in caso di violenza,T,Totale,IT,Italia,2024,3,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_PUB_SERV,Informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici,M,Maschi,WORLD,Mondo,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_PUB_SERV,Informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici,M,Maschi,IT,Italia,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_PUB_SERV,Informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici,T,Totale,WORLD,Mondo,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INFO_PUB_SERV,Informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici,T,Totale,IT,Italia,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,M,Maschi,WORLD,Mondo,2015,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,M,Maschi,IT,Italia,2015,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,F,Femmine,WORLD,Mondo,2015,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,F,Femmine,WORLD,Mondo,2018,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,F,Femmine,WORLD,Mondo,2019,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,F,Femmine,WORLD,Mondo,2024,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,F,Femmine,IT,Italia,2015,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,F,Femmine,IT,Italia,2018,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,F,Femmine,IT,Italia,2019,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,F,Femmine,IT,Italia,2024,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,T,Totale,WORLD,Mondo,2015,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,T,Totale,WORLD,Mondo,2018,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,T,Totale,WORLD,Mondo,2019,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,T,Totale,WORLD,Mondo,2024,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,T,Totale,IT,Italia,2015,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,T,Totale,IT,Italia,2018,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,T,Totale,IT,Italia,2019,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_PUB_SERV,Segnalazione disfunzione servizi pubblici/privati,T,Totale,IT,Italia,2024,2,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_MEDIA,Segnalazione di informazione scorretta sui media,F,Femmine,WORLD,Mondo,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_MEDIA,Segnalazione di informazione scorretta sui media,F,Femmine,IT,Italia,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_MEDIA,Segnalazione di informazione scorretta sui media,T,Totale,WORLD,Mondo,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,REPORT_MEDIA,Segnalazione di informazione scorretta sui media,T,Totale,IT,Italia,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INT_AFTER_HOUR,Chiamata internazionale fuori orario,F,Femmine,WORLD,Mondo,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INT_AFTER_HOUR,Chiamata internazionale fuori orario,F,Femmine,WORLD,Mondo,2018,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INT_AFTER_HOUR,Chiamata internazionale fuori orario,F,Femmine,WRL_X_ITA,Paesi esteri,2018,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INT_AFTER_HOUR,Chiamata internazionale fuori orario,F,Femmine,IT,Italia,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INT_AFTER_HOUR,Chiamata internazionale fuori orario,T,Totale,WORLD,Mondo,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INT_AFTER_HOUR,Chiamata internazionale fuori orario,T,Totale,WORLD,Mondo,2018,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INT_AFTER_HOUR,Chiamata internazionale fuori orario,T,Totale,WRL_X_ITA,Paesi esteri,2018,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,INT_AFTER_HOUR,Chiamata internazionale fuori orario,T,Totale,IT,Italia,2017,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,WORLD,Mondo,2015,6,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,WORLD,Mondo,2016,6,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,WORLD,Mondo,2017,3,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,WORLD,Mondo,2018,8,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,WORLD,Mondo,2019,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,WORLD,Mondo,2020,7,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,WORLD,Mondo,2021,5,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,WORLD,Mondo,2022,11,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,WORLD,Mondo,2023,17,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,WORLD,Mondo,2024,13,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,WRL_X_ITA,Paesi esteri,2015,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,WRL_X_ITA,Paesi esteri,2016,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,WRL_X_ITA,Paesi esteri,2020,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,WRL_X_ITA,Paesi esteri,2022,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,IT,Italia,2015,5,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,IT,Italia,2016,5,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,IT,Italia,2017,3,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,IT,Italia,2018,8,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,IT,Italia,2019,1,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,IT,Italia,2020,6,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,IT,Italia,2021,5,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,IT,Italia,2022,10,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,IT,Italia,2023,17,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,M,Maschi,IT,Italia,2024,13,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,F,Femmine,WORLD,Mondo,2015,45,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,F,Femmine,WORLD,Mondo,2016,59,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,F,Femmine,WORLD,Mondo,2017,23,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,F,Femmine,WORLD,Mondo,2018,56,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,F,Femmine,WORLD,Mondo,2019,24,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,F,Femmine,WORLD,Mondo,2020,47,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,F,Femmine,WORLD,Mondo,2021,35,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,F,Femmine,WORLD,Mondo,2022,50,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,F,Femmine,WORLD,Mondo,2023,75,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,USEFUL_PHONE,Numeri utili per chiamate fuori target,F,Femmine,WORLD,Mondo,2024,108,
