FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,NATIONALITY,Nazionalità,OUTCOME_CALL,Esito della telefonata,TIME_PERIOD,Osservazione,OBS_STATUS
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2018,20,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2019,14,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2020,23,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2021,28,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2022,25,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2023,23,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2024,31,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2015,98,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2016,97,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2017,87,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2018,89,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2019,88,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2020,102,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2021,109,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2022,103,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2023,101,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2024,153,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,118_REQUIRED,Richiesto intervento del 118,2017,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2015,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2018,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2019,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2020,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2023,3,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2024,14,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2015,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2018,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2019,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2023,3,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2024,14,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2015,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2017,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2018,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2019,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2020,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2023,3,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2024,14,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2015,1513,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2016,1314,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2017,1115,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2018,1383,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2019,1228,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2020,1687,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2021,1623,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2022,1150,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2023,1450,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2024,2212,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2015,305,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2016,258,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2017,298,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2018,596,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2019,590,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2020,620,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2021,836,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2022,873,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2023,994,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2024,1124,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2015,1818,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2016,1572,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2017,1413,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2018,1979,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2019,1818,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2020,2307,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2021,2459,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2022,2023,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2023,2444,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2024,3336,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2015,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2016,3,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2017,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2019,3,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2023,5,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2024,13,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2015,18,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2016,23,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2017,21,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2018,17,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2019,16,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2020,19,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2021,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2022,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2023,92,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2024,214,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2015,18,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2016,22,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2017,17,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2018,15,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2019,15,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2020,10,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2023,101,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2024,236,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2015,20,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2016,25,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2017,23,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2018,18,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2019,19,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2020,20,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2021,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2022,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2023,106,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2024,249,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2023,4,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2024,4,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2023,13,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2024,6,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,ALL_VAL,Chiamate valide,2023,17,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,ALL_VAL,Chiamate valide,2024,10,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2023,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2023,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2024,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2023,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2024,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2023,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2024,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,TRANSF_SER,Trasferito servizio,2023,4,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,TRANSF_SER,Trasferito servizio,2024,4,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2023,11,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2024,6,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,ALL_VAL,Chiamate valide,2023,15,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,ALL_VAL,Chiamate valide,2024,10,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2023,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2023,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2024,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2023,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2024,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2023,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2024,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,NRP,Non Indicato,NOTRANSF_SER,Non trasferito servizio,2023,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,NRP,Non indicato,NRP,Non Indicato,ALL_VAL,Chiamate valide,2023,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2015,1762,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2016,1497,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2017,1289,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2018,1543,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2019,1371,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2020,1881,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2021,1783,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2022,1273,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2023,1656,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2024,2526,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2015,400,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2016,331,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2017,373,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2018,749,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2019,748,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2020,787,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2021,1034,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2022,1101,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2023,1257,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2024,1450,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2015,2162,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2016,1828,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2017,1662,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2018,2292,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2019,2119,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2020,2668,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2021,2817,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2022,2374,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2023,2913,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2024,3976,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2015,2,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2016,3,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2017,3,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2019,3,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2023,6,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2024,14,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2015,19,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2016,24,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2017,23,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2018,21,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2019,17,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2020,20,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2021,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2022,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2023,129,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2024,298,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2015,19,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2016,23,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2017,19,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2018,19,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2019,16,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2020,10,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2023,142,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2024,325,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2015,21,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2016,26,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2017,26,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2018,22,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2019,20,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2020,21,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2021,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2022,1,
A,Annuale,ITF3,Campania,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2023,148,
