FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,NATIONALITY,Nazionalità,KNOWLEDGE_1522,Modalità di conoscenza del 1522,TIME_PERIOD,Osservazione,OBS_STATUS
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NOKNOW,Non sa/non ricorda,2016,2,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NOKNOW,Non sa/non ricorda,2017,1,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NOKNOW,Non sa/non ricorda,2019,3,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NOKNOW,Non sa/non ricorda,2020,2,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NOKNOW,Non sa/non ricorda,2021,16,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NOKNOW,Non sa/non ricorda,2022,17,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2015,17,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2016,16,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2017,18,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2018,20,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2019,28,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2020,27,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2021,61,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2022,103,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2023,645,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2024,537,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2015,729,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2016,747,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2017,650,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2018,644,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2019,497,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2020,899,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2021,1013,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2022,643,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2023,170,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2024,161,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2015,1342,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2016,1307,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2017,1135,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2018,1328,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2019,1226,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2020,1595,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2021,1673,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2022,1486,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2023,1808,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2024,2381,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2015,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2016,5,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2017,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2018,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2019,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2020,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2021,11,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2022,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2023,57,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2024,308,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RADIO,Radio,2015,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RADIO,Radio,2018,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RADIO,Radio,2021,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RADIO,Radio,2022,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RADIO,Radio,2024,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2015,139,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2016,95,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2017,75,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2018,123,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2019,69,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2020,117,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2021,68,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2022,67,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2023,89,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2024,135,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2015,7,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2016,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2017,9,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2018,4,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2019,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2020,7,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2021,15,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2022,9,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2023,6,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2024,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2015,60,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2016,64,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2017,58,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2018,93,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2019,128,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2020,101,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2021,86,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2022,156,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2023,187,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2024,185,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,SOCIALMEDIA,Social media,2021,4,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,SOCIALMEDIA,Social media,2022,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,SOCIALMEDIA,Social media,2023,9,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,SOCIALMEDIA,Social media,2024,3,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NEWSWEB,Notizie dal web - ricerca sui motori di ricerca,2021,4,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NEWSWEB,Notizie dal web - ricerca sui motori di ricerca,2022,11,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,CHAT,Chat di amici e conoscenti,2022,3,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2015,14,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2016,25,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2017,27,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2018,33,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2019,30,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2020,15,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2021,30,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2022,29,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE_REL,Parente,2023,6,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE_FRACQ,Amico/conoscente,2023,14,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE_FRACQ,Amico/conoscente,2024,14,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2015,35,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2016,33,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2017,24,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2018,23,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2019,30,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2020,16,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2021,21,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2022,23,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2023,9,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2024,7,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2015,5,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2016,12,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2017,5,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2018,9,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2019,6,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2020,3,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,HEALTH_SERV,Strutture sanitarie,2023,3,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,HEALTH_SERV,Strutture sanitarie,2024,4,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,FAM_COUNS,Consultorio,2023,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,LOW_ENF,"'FFOO - forze dell""'ordine'",2023,21,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,LOW_ENF,"'FFOO - forze dell""'ordine'",2024,30,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,SOC_SERV,Servizi sociali,2023,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,SOC_SERV,Servizi sociali,2024,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,FAM_DOC,Medico di famiglia,2023,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,SCHOOL,Scuola,2023,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,SCHOOL,Scuola,2024,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PSYC,Psicologo/a psichiatra,2023,4,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,PSYC,Psicologo/a psichiatra,2024,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2017,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2018,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2019,4,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2020,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2021,10,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2022,10,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2023,22,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2024,6,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2016,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2017,3,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2018,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2019,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2020,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2021,15,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2022,6,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2015,9,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2016,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2017,5,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2018,13,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2019,7,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2020,8,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2021,30,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2022,46,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2023,296,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2024,232,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2015,315,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2016,329,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2017,291,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2018,301,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2019,218,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2020,369,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2021,493,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2022,356,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2023,70,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2024,53,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2015,588,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2016,569,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2017,501,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2018,604,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2019,496,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2020,641,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2021,789,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2022,720,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2023,801,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2024,983,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2022,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2024,13,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2015,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2016,5,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2017,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2018,5,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2019,6,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2020,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2021,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2022,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2024,3,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2022,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2015,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2016,4,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2017,3,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2018,5,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2019,7,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2020,6,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2021,3,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2022,7,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2023,6,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2024,6,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,CHAT,Chat di amici e conoscenti,2022,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2015,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2017,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2018,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2019,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2020,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2021,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2022,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE_FRACQ,Amico/conoscente,2023,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE_FRACQ,Amico/conoscente,2024,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2015,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2016,5,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2017,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2018,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2019,3,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2021,3,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2022,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2024,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,LOW_ENF,"'FFOO - forze dell""'ordine'",2023,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,LOW_ENF,"'FFOO - forze dell""'ordine'",2024,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PSYC,Psicologo/a psichiatra,2023,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2021,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,OTHER,Altro,2022,1,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2022,2,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2023,8,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,NRP,Non risponde,2024,3,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2015,14,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2016,8,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2017,12,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2018,6,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,UNAV,Non disponibile,2019,13,
