FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,PURPOSE_CALL,Motivi della chiamata,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2015,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2016,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2019,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2022,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,EMERGENCY,Emergenza,2019,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2019,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2023,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2024,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2015,6,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2016,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2017,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2018,6,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2019,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2020,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2021,9,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2022,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,6,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2024,8,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2015,35,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2016,25,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2017,39,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2018,40,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2019,55,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2020,62,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2021,79,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2022,62,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,70,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,63,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2015,6,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2016,9,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2017,8,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2018,10,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2019,7,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2020,16,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2021,12,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2022,11,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2023,8,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2024,10,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2022,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2015,47,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2016,38,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2017,50,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2018,56,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2019,66,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2020,82,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2021,100,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2022,78,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2023,84,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2024,81,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,NRP,Non indicato,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2024,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2024,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2015,6,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2016,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2017,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2018,6,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2019,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2020,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2021,9,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2022,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,9,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2024,9,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2015,37,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2016,27,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2017,39,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2018,40,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2019,56,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2020,62,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2021,79,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2022,63,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,71,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,65,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2015,6,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2016,9,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2017,8,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2018,10,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2019,7,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2020,16,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2021,12,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2022,11,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2023,8,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT_VIOL,Segnalazione di un caso di violenza,2024,10,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2019,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,EMERGENCY,Emergenza,2022,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2015,49,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2016,41,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2017,50,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2018,56,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2019,69,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2020,82,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2021,100,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2022,80,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2023,88,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2024,84,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2018,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2020,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2021,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2022,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2015,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2016,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2017,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2019,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2020,7,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2021,12,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2022,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2016,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2017,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2018,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,REPORT_VIOL,Segnalazione di un caso di violenza,2021,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2017,6,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2018,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2019,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2020,8,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2021,16,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2023,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2024,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2015,23,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2016,16,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2017,19,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2018,15,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2019,17,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2020,24,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2021,23,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2022,21,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,21,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2024,36,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2015,124,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2016,131,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2017,105,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2018,138,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2019,167,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2020,278,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2021,243,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2022,201,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,212,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,211,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2015,37,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2016,41,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2017,31,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2018,34,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2019,23,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2020,47,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2021,56,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2022,23,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2023,30,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT_VIOL,Segnalazione di un caso di violenza,2024,19,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2015,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2017,8,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2018,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2019,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2020,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,EMERGENCY,Emergenza,2021,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2015,186,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2016,188,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2017,163,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2018,191,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2019,212,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2020,351,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2021,324,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2022,245,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2023,263,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2024,266,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,NRP,Non indicato,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,NRP,Non indicato,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2023,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,NRP,Non indicato,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2024,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,NRP,Non indicato,REPORT_VIOL,Segnalazione di un caso di violenza,2023,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,NRP,Non indicato,EMERGENCY,Emergenza,2024,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2023,7,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2024,6,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2015,23,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2016,16,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2017,19,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2018,16,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2019,17,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2020,25,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2021,26,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2022,22,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2023,22,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,VICT_STALK_SEEK,Richiesta di aiuto vittima di stalking,2024,36,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2015,128,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2016,134,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2017,110,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,2018,138,,
