FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,TYPE_VIOLENCE,Tipo_di_violenza,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2016,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2017,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2018,7,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2019,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2020,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2021,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2022,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2023,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2024,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,STLK,Atti persecutori/ stalking,2023,11,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,STLK,Atti persecutori/ stalking,2024,30,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ONL_VIOL,Violenza digitale,2023,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ONL_VIOL,Violenza digitale,2024,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2015,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2016,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2017,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2018,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2019,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2020,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2021,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2022,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2023,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,6,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,10,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,10,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,10,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,12,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,9,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,7,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2015,190,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2016,193,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2017,169,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2018,194,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2019,215,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2020,359,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2021,340,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2022,247,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2023,274,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2024,275,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2015,5,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2016,8,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2017,7,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2018,10,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2019,4,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2020,17,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2021,5,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2022,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2023,5,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2024,14,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2015,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2016,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2017,4,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2018,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2020,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2021,10,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2022,6,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2023,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2015,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2016,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2019,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2020,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2021,4,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2022,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,DIS_SEX_EXPL,Diffusione illecita di immagini o di video sessualmente espliciti,2023,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2015,10,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2016,11,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2017,8,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2018,9,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2019,8,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2020,18,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2021,11,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2022,4,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2023,8,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2024,6,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ECON_VIOL,Violenza economica,2019,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ECON_VIOL,Violenza economica,2021,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,STLK,Atti persecutori/ stalking,2023,5,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,STLK,Atti persecutori/ stalking,2024,5,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ONL_VIOL,Violenza digitale,2023,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2015,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2016,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2020,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2021,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2015,4,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2016,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2018,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2019,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2022,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2023,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,26,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,25,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2017,19,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2018,23,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2019,16,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2020,42,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2021,35,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,16,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2023,22,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2024,25,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2015,339,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2016,365,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2017,322,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2018,358,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2019,321,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2020,529,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2021,547,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2022,372,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2023,421,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHY,Violenza fisica,2024,468,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2015,20,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2016,30,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2017,36,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2018,30,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2019,36,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2020,82,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2021,101,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2022,78,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2023,30,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2024,29,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2015,16,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2016,33,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2017,43,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2018,31,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2019,24,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2020,44,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2021,61,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2022,44,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2023,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2024,15,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2015,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2016,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2017,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2018,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2019,4,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2020,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2021,7,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2022,2,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,TRAFF,Tratta,2024,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,DIS_SEX_EXPL,Diffusione illecita di immagini o di video sessualmente espliciti,2023,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,DIS_SEX_EXPL,Diffusione illecita di immagini o di video sessualmente espliciti,2024,4,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,EXPLOI_PROST,Sfruttamento della prostituzione,2024,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2015,284,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2016,291,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2017,273,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2018,317,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2019,270,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2020,409,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2021,417,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2022,292,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2023,345,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2024,451,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2015,18,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2016,18,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2017,18,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2018,13,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2019,9,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2020,10,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2021,16,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2022,14,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2023,8,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2024,7,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,STLK,Atti persecutori/ stalking,2023,62,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,STLK,Atti persecutori/ stalking,2024,106,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,OTH,Altro,2023,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2015,10,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2016,10,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2017,7,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2018,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2019,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2020,11,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2021,13,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2022,15,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2023,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2024,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2015,32,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2016,29,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2017,20,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2018,31,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2019,33,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,29,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,35,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,28,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2023,10,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2024,5,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2015,721,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2016,777,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2017,721,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2018,784,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2019,700,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2020,1117,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2021,1197,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2022,845,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2023,882,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2024,1088,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,PHY,Violenza fisica,2023,4,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,PHY,Violenza fisica,2024,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,PHYVIOL,Violenza psicologica,2023,3,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,PHYVIOL,Violenza psicologica,2024,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,STLK,Atti persecutori/ stalking,2023,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,NRP,Non risponde,2023,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,NRP,Non risponde,2024,1,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2023,7,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2024,14,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2023,16,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2024,17,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2015,344,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2016,373,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2017,329,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2018,368,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2019,325,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2020,546,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2021,552,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2022,375,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2023,430,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2024,483,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2015,21,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2016,32,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2017,40,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2018,32,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2019,36,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2020,84,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2021,111,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2022,84,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2023,31,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2024,29,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2015,19,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2016,35,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2017,43,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2018,31,,
A,Annuale,ITG,Isole,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2019,25,,
