FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2016,6,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2017,7,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2018,6,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2019,4,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2020,11,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2021,14,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2022,21,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2023,19,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y18-24,18-24 anni,2024,12,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2015,17,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2016,17,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2017,11,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2018,17,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2019,19,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2020,21,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2021,25,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2022,28,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2023,35,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y25-34,25-34 anni,2024,36,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2015,27,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2016,30,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2017,22,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2018,28,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2019,28,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2020,28,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2021,21,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2022,32,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2023,53,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y35-44,35-44 anni,2024,35,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2015,20,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2016,24,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2017,25,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2018,34,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2019,24,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2020,27,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2021,35,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2022,26,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2023,45,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y45-54,45-54 anni,2024,26,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2015,20,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2016,9,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2017,14,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2018,17,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2019,20,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2020,11,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2021,16,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2022,17,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2023,7,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y55-64,55-64 anni,2024,9,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2015,13,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2016,10,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2017,12,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2018,9,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2019,5,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2020,8,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2021,19,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2022,16,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2023,13,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,Y_GE65,65 anni e più,2024,22,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2015,116,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2016,97,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2017,105,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2018,118,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2019,103,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2020,144,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2021,172,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2022,154,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2023,200,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,TOTAL,Totale,2024,220,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,7,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,1,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,13,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,6,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,3,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,32,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,30,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,8,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,12,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,70,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,NSP,Non indicato,2023,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y_UN17,Fino a 17 anni,2018,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2020,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2021,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2022,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2023,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y18-24,18-24 anni,2024,3,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2015,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2016,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2018,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2020,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2021,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2022,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2023,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y25-34,25-34 anni,2024,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2015,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2016,3,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2018,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2019,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2020,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2021,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2022,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2023,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y35-44,35-44 anni,2024,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2015,3,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2016,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2017,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2020,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y45-54,45-54 anni,2024,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2016,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2017,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2020,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y55-64,55-64 anni,2021,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2019,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2021,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2022,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2023,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,Y_GE65,65 anni e più,2024,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2015,6,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2016,9,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2017,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2018,4,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2019,4,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2020,16,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2021,10,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2022,8,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2023,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,TOTAL,Totale,2024,10,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2015,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2016,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2018,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,4,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,3,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2022,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2024,3,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2015,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2017,3,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2020,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2021,8,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2022,14,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2023,19,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,NSP,Non indicato,2024,13,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2015,5,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2017,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2018,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2019,3,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2020,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2021,5,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2022,6,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2023,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_UN17,Fino a 17 anni,2024,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2015,8,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2016,12,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2017,16,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2018,16,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2019,14,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2020,16,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2021,37,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2022,30,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2023,26,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y18-24,18-24 anni,2024,30,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2015,30,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2016,41,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2017,24,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2018,51,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2019,36,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2020,64,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2021,41,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2022,54,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2023,36,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y25-34,25-34 anni,2024,49,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2015,58,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2016,53,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2017,47,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2018,52,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2019,55,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2020,48,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2021,65,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2022,51,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2023,60,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y35-44,35-44 anni,2024,56,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2015,51,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2016,45,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2017,28,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2018,57,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2019,34,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2020,43,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2021,56,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2022,41,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2023,57,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y45-54,45-54 anni,2024,48,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2015,29,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2016,29,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2017,17,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2018,16,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2019,19,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2020,30,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2021,32,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2022,27,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2023,20,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y55-64,55-64 anni,2024,23,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2015,22,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2016,14,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2017,20,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2018,14,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2019,14,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2020,23,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2021,25,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2022,13,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2023,25,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,Y_GE65,65 anni e più,2024,22,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2015,215,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2016,203,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2017,171,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2018,226,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2019,181,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2020,285,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2021,343,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2022,256,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2023,267,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,TOTAL,Totale,2024,361,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2015,11,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2016,9,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2017,14,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2018,18,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2019,6,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,58,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,74,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,20,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2023,17,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2024,113,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,Y18-24,18-24 anni,2023,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,Y18-24,18-24 anni,2024,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,TOTAL,Totale,2023,5,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,TOTAL,Totale,2024,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2023,4,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2024,6,,
