FREQ;Frequenza;REF_AREA;Territorio;DATA_TYPE;Indicatore;SEX;Sesso;EDU_LEV_HIGHEST;Titolo di studio;STEREOT_GENDROLEPARTNER;Stereotipi sui ruoli di genere, comportamenti nella coppia;DEGREE_AGREEMENT;Grado di accordo;TIME_PERIOD;Osservazione;OBS_STATUS
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;WOFSREM;Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì;STRAGR;"'Molto d""'accordo'";2018;1.8;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;WOFSREM;Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì;SOMAGR;"'Abbastanza d""'accordo'";2018;7.6;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;WOFSREM;Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì;SOMDISAG;"'Poco d""'accordo'";2018;12.7;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;WOFSREM;Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì;STRODIS;"'Per niente d""'accordo'";2018;64.3;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;WOFSREM;Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì;NOANSW;Non risponde;2018;13.7;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;WOFSREM;Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì;TOT;Totale;2018;100;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;WSVADRE;Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile;STRAGR;"'Molto d""'accordo'";2018;4.6;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;WSVADRE;Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile;SOMAGR;"'Abbastanza d""'accordo'";2018;13.3;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;WSVADRE;Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile;SOMDISAG;"'Poco d""'accordo'";2018;11.8;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;WSVADRE;Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile;STRODIS;"'Per niente d""'accordo'";2018;62.7;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;WSVADRE;Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile;NOANSW;Non risponde;2018;7.6;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;WSVADRE;Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile;TOT;Totale;2018;100;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;OACVIF;Spesso le accuse di violenza sessuale sono false;STRAGR;"'Molto d""'accordo'";2018;2;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;OACVIF;Spesso le accuse di violenza sessuale sono false;SOMAGR;"'Abbastanza d""'accordo'";2018;11.1;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;OACVIF;Spesso le accuse di violenza sessuale sono false;SOMDISAG;"'Poco d""'accordo'";2018;29.5;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;OACVIF;Spesso le accuse di violenza sessuale sono false;STRODIS;"'Per niente d""'accordo'";2018;45.5;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;OACVIF;Spesso le accuse di violenza sessuale sono false;NOANSW;Non risponde;2018;12;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;LSE;Licenza di scuola media inferiore o di avviamento professionale;OACVIF;Spesso le accuse di violenza sessuale sono false;TOT;Totale;2018;100;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WPROVSEX;Le donne possono provocare la violenza sessuale con il loro modo di vestire;STRAGR;"'Molto d""'accordo'";2018;5.3;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WPROVSEX;Le donne possono provocare la violenza sessuale con il loro modo di vestire;SOMAGR;"'Abbastanza d""'accordo'";2018;15.4;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WPROVSEX;Le donne possono provocare la violenza sessuale con il loro modo di vestire;SOMDISAG;"'Poco d""'accordo'";2018;21.5;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WPROVSEX;Le donne possono provocare la violenza sessuale con il loro modo di vestire;STRODIS;"'Per niente d""'accordo'";2018;54.3;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WPROVSEX;Le donne possono provocare la violenza sessuale con il loro modo di vestire;NOANSW;Non risponde;2018;3.5;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WPROVSEX;Le donne possono provocare la violenza sessuale con il loro modo di vestire;TOT;Totale;2018;100;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WABLAVO;Le donne che non vogliono un rapporto sessuale riescono ad evitarlo;STRAGR;"'Molto d""'accordo'";2018;12.7;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WABLAVO;Le donne che non vogliono un rapporto sessuale riescono ad evitarlo;SOMAGR;"'Abbastanza d""'accordo'";2018;26.8;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WABLAVO;Le donne che non vogliono un rapporto sessuale riescono ad evitarlo;SOMDISAG;"'Poco d""'accordo'";2018;25.3;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WABLAVO;Le donne che non vogliono un rapporto sessuale riescono ad evitarlo;STRODIS;"'Per niente d""'accordo'";2018;29.3;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WABLAVO;Le donne che non vogliono un rapporto sessuale riescono ad evitarlo;NOANSW;Non risponde;2018;6;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WABLAVO;Le donne che non vogliono un rapporto sessuale riescono ad evitarlo;TOT;Totale;2018;100;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;SEWNRAP;Le donne serie non vengono violentate;STRAGR;"'Molto d""'accordo'";2018;1.1;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;SEWNRAP;Le donne serie non vengono violentate;SOMAGR;"'Abbastanza d""'accordo'";2018;2.9;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;SEWNRAP;Le donne serie non vengono violentate;SOMDISAG;"'Poco d""'accordo'";2018;9.7;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;SEWNRAP;Le donne serie non vengono violentate;STRODIS;"'Per niente d""'accordo'";2018;82.3;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;SEWNRAP;Le donne serie non vengono violentate;NOANSW;Non risponde;2018;3.9;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;SEWNRAP;Le donne serie non vengono violentate;TOT;Totale;2018;100;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;HUSFNVIO;Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza;STRAGR;"'Molto d""'accordo'";2018;0.6;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;HUSFNVIO;Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza;SOMAGR;"'Abbastanza d""'accordo'";2018;0.8;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;HUSFNVIO;Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza;SOMDISAG;"'Poco d""'accordo'";2018;4.7;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;HUSFNVIO;Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza;STRODIS;"'Per niente d""'accordo'";2018;89.9;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;HUSFNVIO;Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza;NOANSW;Non risponde;2018;3.9;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;HUSFNVIO;Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza;TOT;Totale;2018;100;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WOFSREM;Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì;STRAGR;"'Molto d""'accordo'";2018;0.9;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WOFSREM;Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì;SOMAGR;"'Abbastanza d""'accordo'";2018;4.8;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WOFSREM;Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì;SOMDISAG;"'Poco d""'accordo'";2018;14.4;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WOFSREM;Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì;STRODIS;"'Per niente d""'accordo'";2018;70.5;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WOFSREM;Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì;NOANSW;Non risponde;2018;9.4;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WOFSREM;Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì;TOT;Totale;2018;100;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WSVADRE;Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile;STRAGR;"'Molto d""'accordo'";2018;2.9;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WSVADRE;Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile;SOMAGR;"'Abbastanza d""'accordo'";2018;11.3;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WSVADRE;Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile;SOMDISAG;"'Poco d""'accordo'";2018;13;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WSVADRE;Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile;STRODIS;"'Per niente d""'accordo'";2018;68.2;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WSVADRE;Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile;NOANSW;Non risponde;2018;4.5;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;WSVADRE;Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile;TOT;Totale;2018;100;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;OACVIF;Spesso le accuse di violenza sessuale sono false;STRAGR;"'Molto d""'accordo'";2018;1.2;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;OACVIF;Spesso le accuse di violenza sessuale sono false;SOMAGR;"'Abbastanza d""'accordo'";2018;7.8;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;OACVIF;Spesso le accuse di violenza sessuale sono false;SOMDISAG;"'Poco d""'accordo'";2018;32.7;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;OACVIF;Spesso le accuse di violenza sessuale sono false;STRODIS;"'Per niente d""'accordo'";2018;49.1;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;OACVIF;Spesso le accuse di violenza sessuale sono false;NOANSW;Non risponde;2018;9.2;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;USE_IF;Diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS;OACVIF;Spesso le accuse di violenza sessuale sono false;TOT;Totale;2018;100;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;WPROVSEX;Le donne possono provocare la violenza sessuale con il loro modo di vestire;STRAGR;"'Molto d""'accordo'";2018;1.8;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;WPROVSEX;Le donne possono provocare la violenza sessuale con il loro modo di vestire;SOMAGR;"'Abbastanza d""'accordo'";2018;8.9;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;WPROVSEX;Le donne possono provocare la violenza sessuale con il loro modo di vestire;SOMDISAG;"'Poco d""'accordo'";2018;21.1;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;WPROVSEX;Le donne possono provocare la violenza sessuale con il loro modo di vestire;STRODIS;"'Per niente d""'accordo'";2018;66;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;WPROVSEX;Le donne possono provocare la violenza sessuale con il loro modo di vestire;NOANSW;Non risponde;2018;2.2;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;WPROVSEX;Le donne possono provocare la violenza sessuale con il loro modo di vestire;TOT;Totale;2018;100;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;WABLAVO;Le donne che non vogliono un rapporto sessuale riescono ad evitarlo;STRAGR;"'Molto d""'accordo'";2018;9.3;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;WABLAVO;Le donne che non vogliono un rapporto sessuale riescono ad evitarlo;SOMAGR;"'Abbastanza d""'accordo'";2018;23.7;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;WABLAVO;Le donne che non vogliono un rapporto sessuale riescono ad evitarlo;SOMDISAG;"'Poco d""'accordo'";2018;27.5;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;WABLAVO;Le donne che non vogliono un rapporto sessuale riescono ad evitarlo;STRODIS;"'Per niente d""'accordo'";2018;36;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;WABLAVO;Le donne che non vogliono un rapporto sessuale riescono ad evitarlo;NOANSW;Non risponde;2018;3.5;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;WABLAVO;Le donne che non vogliono un rapporto sessuale riescono ad evitarlo;TOT;Totale;2018;100;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;SEWNRAP;Le donne serie non vengono violentate;STRAGR;"'Molto d""'accordo'";2018;0.4;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;SEWNRAP;Le donne serie non vengono violentate;SOMAGR;"'Abbastanza d""'accordo'";2018;2.7;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;SEWNRAP;Le donne serie non vengono violentate;SOMDISAG;"'Poco d""'accordo'";2018;7.6;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;SEWNRAP;Le donne serie non vengono violentate;STRODIS;"'Per niente d""'accordo'";2018;87.1;
A;Annuale;IT;Italia;P18_74_AGVIOL;Persone di 18-74 anni per grado di accordo con alcuni stereotipi sulla violenza sessuale (composizione %);T;Totale;CLF_ML;Laurea o diploma universitario;SEWNRAP;Le donne serie non vengono violentate;NOANSW;Non risponde;2018;2.2;
