FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,SEXUAL_ORIENTATION,Orientamento sessuale,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2021,172,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2022,153,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2015,83,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2016,82,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2017,87,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2018,126,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2019,120,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2020,138,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2021,172,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2022,154,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2023,224,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2024,181,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2023,2,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2023,2,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2017,1,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2019,1,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2021,1,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2017,1,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2019,1,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2022,1,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2023,256,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2024,223,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2015,102,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2016,91,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2017,102,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2018,140,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2019,148,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2020,156,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2021,185,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2022,170,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2015,102,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2016,91,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2017,103,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2018,140,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2019,149,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2020,156,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2021,186,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2022,171,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2023,256,,
A,Annuale,ITF5,Basilicata,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2024,223,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2017,4,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2021,3,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2016,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2017,3,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2023,126,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2024,123,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2015,72,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2016,57,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2017,77,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2018,72,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2019,72,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2020,75,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2021,63,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2022,57,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2015,72,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2016,58,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2017,81,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2018,72,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2019,72,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2020,75,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2021,66,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2022,57,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2023,126,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2024,123,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2020,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2022,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2017,2,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2018,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2019,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2020,6,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2021,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2023,694,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2024,729,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2015,458,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2016,351,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2017,293,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2018,430,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2019,437,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2020,608,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2021,587,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2022,633,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2015,458,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2016,351,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2017,295,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2018,431,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2019,438,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2020,614,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2021,588,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2022,634,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2023,694,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2024,729,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2023,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2024,2,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2023,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2024,2,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2017,4,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2020,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2021,3,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2022,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2016,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2017,5,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2018,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2019,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2020,6,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2021,1,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2023,821,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2024,854,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2015,530,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2016,408,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2017,370,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2018,502,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2019,509,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2020,683,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2021,650,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2022,690,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2015,530,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2016,409,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2017,376,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2018,503,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2019,510,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2020,689,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2021,654,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2022,691,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2023,821,,
A,Annuale,ITF6,Calabria,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2024,854,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2015,4,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2017,7,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2018,9,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2019,5,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2020,7,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2021,8,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2022,7,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2015,1,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2017,2,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2018,1,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2019,4,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2020,2,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2021,3,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2022,4,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2023,344,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2024,452,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2015,236,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2016,168,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2017,205,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2018,216,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2019,230,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2020,256,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2021,257,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2022,222,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2015,241,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2016,168,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2017,213,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2018,225,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2019,237,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2020,265,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2021,265,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2022,232,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2023,344,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2024,452,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2015,2,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2016,5,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2017,3,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2018,2,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2019,3,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2020,10,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2021,7,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2022,9,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2015,3,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2016,3,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2017,7,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2019,2,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2020,11,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2021,4,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2022,5,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2023,2307,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2024,3008,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2015,1740,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2016,1766,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2017,1479,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2018,1769,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2019,1565,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2020,2033,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2021,2251,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2022,2023,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2015,1745,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2016,1774,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2017,1486,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2018,1771,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2019,1570,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2020,2053,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2021,2262,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2022,2036,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2023,2307,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2024,3008,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2023,18,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2024,6,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2023,18,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2024,6,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2015,6,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2016,5,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2017,10,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2018,11,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2019,8,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2020,17,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2021,15,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2022,16,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2015,4,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2016,3,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2017,9,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2018,1,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2019,6,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2020,13,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2021,7,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2022,9,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2023,2669,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2024,3466,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2015,1976,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2016,1934,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2017,1684,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2018,1985,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2019,1795,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2020,2289,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2021,2508,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2022,2245,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2015,1986,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2016,1942,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2017,1699,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2018,1996,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2019,1807,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2020,2318,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2021,2527,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2022,2268,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2023,2669,,
A,Annuale,ITG,Isole,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2024,3466,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2015,3,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2017,5,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2018,9,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2019,2,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2020,5,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2021,7,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2022,7,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2015,1,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2017,2,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2018,1,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2019,2,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2020,2,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2021,2,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2022,4,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2023,252,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2024,330,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2015,169,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2016,127,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2017,163,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2018,161,,
