FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,MARITAL_STATUS,Stato civile,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,3,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,3,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,2,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2015,112,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2016,94,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2017,100,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2018,116,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2019,99,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2020,142,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2021,171,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2022,149,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2023,196,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2024,212,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2023,1,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2024,5,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Totale,2023,1,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Totale,2024,5,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2015,40,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2016,30,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2017,29,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2018,42,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2019,37,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2020,58,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2021,67,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2022,72,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2023,82,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2024,99,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2015,6,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2016,11,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2017,17,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2018,12,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2019,8,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2020,3,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2021,21,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2022,7,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2023,21,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2024,13,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2015,60,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2016,48,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2017,48,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2018,53,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2019,46,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2020,63,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2021,54,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2022,54,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2023,80,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2024,85,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2015,2,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2016,2,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2017,2,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2018,6,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2019,3,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2020,5,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2021,7,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2022,7,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2023,7,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,DIV2,Divorziato da matrimonio/unione civile,2024,9,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2015,5,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2016,4,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2017,1,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2018,3,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2019,6,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2020,6,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2021,10,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,WID2,Vedovo da matrimonio/unione civile,2022,7,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2015,1,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2016,1,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2019,1,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2020,6,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2021,10,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2022,5,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2023,9,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non indicato,2024,9,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,2,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,1,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,8,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,2,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,2,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,3,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,3,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,2,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,1,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,5,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2015,116,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2016,97,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2017,105,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2018,118,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2019,103,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2020,144,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2021,172,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2022,154,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2023,200,,
A,Annuale,ITE2,Umbria,VICTIMS,Vittime di violenza,T,Totale,ALL,Totale,2024,220,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2015,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2016,6,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2017,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2018,3,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2019,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2020,8,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2021,5,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2022,3,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2023,6,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,SIN,Celibe/nubile,2024,8,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2015,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2016,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2018,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2021,4,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2022,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2015,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2016,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2019,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2020,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2022,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2023,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2024,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,DIV2,Divorziato da matrimonio/unione civile,2020,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,DIV2,Divorziato da matrimonio/unione civile,2022,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,WID2,Vedovo da matrimonio/unione civile,2019,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,WID2,Vedovo da matrimonio/unione civile,2024,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non indicato,2021,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non indicato,2022,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2015,6,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2016,9,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2017,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2018,4,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2019,4,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2020,16,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2021,10,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2022,8,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2023,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,M,Maschi,ALL,Totale,2024,10,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2015,64,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2016,49,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2017,61,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2018,82,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2019,60,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2020,107,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2021,127,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2022,108,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2023,120,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SIN,Celibe/nubile,2024,178,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2015,31,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2016,22,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2017,9,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2018,18,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2019,14,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2020,30,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2021,39,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2022,13,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2023,23,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,SEP_FSEP,Separato di fatto/legalmente da matrimonio,2024,26,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2015,96,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2016,110,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2017,85,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2018,100,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2019,87,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2020,123,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2021,125,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2022,97,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2023,91,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,MAR2,'Coniugato, unito civilmente, separato da matrimonio/unione civile',2024,131,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2015,8,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2016,9,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2017,8,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2018,13,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2019,13,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2020,3,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2021,17,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2022,12,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2023,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,DIV2,Divorziato da matrimonio/unione civile,2024,12,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2015,6,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2016,8,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2017,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2018,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2019,4,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2020,10,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2021,4,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2022,4,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2023,10,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,WID2,Vedovo da matrimonio/unione civile,2024,4,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2015,2,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2016,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2018,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2020,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2021,24,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2022,15,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2023,16,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non indicato,2024,10,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2015,8,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2016,4,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2017,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2018,5,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2019,3,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,5,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2015,215,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2016,203,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2017,171,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2018,226,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2019,181,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2020,285,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2021,343,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2022,256,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2023,267,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,F,Femmine,ALL,Totale,2024,361,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,SIN,Celibe/nubile,2023,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,SIN,Celibe/nubile,2024,1,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2023,4,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2024,6,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Totale,2023,5,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Totale,2024,7,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2015,66,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2016,55,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2017,63,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2018,85,,
A,Annuale,ITE3,Marche,VICTIMS,Vittime di violenza,T,Totale,SIN,Celibe/nubile,2019,61,,
