FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TYPES_USERS,Tipologia di utenza,SEX,Sesso,NATIONALITY,Nazionalità,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,MISSING,Valore mancante,T,Totale,WORLD,Mondo,2023,33,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,MISSING,Valore mancante,T,Totale,WORLD,Mondo,2024,4,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2015,562,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2016,344,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2017,408,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2018,547,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2019,514,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2020,564,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2021,551,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2022,568,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2023,849,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2024,1069,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2015,4064,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2016,3475,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2017,3077,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2018,4347,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2019,3946,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2020,5138,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2021,5425,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2022,4796,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2023,5771,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2024,7473,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,NRP,Non indicato,WORLD,Mondo,2023,37,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,NRP,Non indicato,WORLD,Mondo,2024,24,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2015,4626,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2016,3819,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2017,3485,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2018,4894,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2019,4460,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2020,5702,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2021,5976,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2022,5364,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2023,6657,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2024,8566,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2015,436,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2016,253,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2017,313,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2018,437,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2019,421,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2020,454,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2021,400,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2022,462,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2023,280,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,M,Maschi,WORLD,Mondo,2024,280,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2015,3581,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2016,3119,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2017,2759,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2018,3997,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2019,3732,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2020,4878,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2021,5061,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2022,4557,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2023,4514,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,F,Femmine,WORLD,Mondo,2024,5499,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,NRP,Non indicato,WORLD,Mondo,2023,26,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,NRP,Non indicato,WORLD,Mondo,2024,11,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2015,4017,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2016,3372,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2017,3072,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2018,4434,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2019,4153,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2020,5332,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2021,5461,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2022,5019,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2023,4820,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,USERS_CAL,Utenti che chiamano per sè,T,Totale,WORLD,Mondo,2024,5790,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2015,29,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2016,28,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2017,39,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2018,65,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2019,59,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2020,46,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2021,63,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2022,65,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2023,205,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,M,Maschi,WORLD,Mondo,2024,276,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2015,33,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2016,39,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2017,64,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2018,61,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2019,56,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2020,39,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2021,47,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2022,52,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2023,319,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,F,Femmine,WORLD,Mondo,2024,427,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,NRP,Non indicato,WORLD,Mondo,2023,4,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,NRP,Non indicato,WORLD,Mondo,2024,5,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2015,62,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2016,67,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2017,103,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2018,126,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2019,115,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2020,85,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2021,110,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2022,117,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2023,528,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OPERATORS,Da operatori,T,Totale,WORLD,Mondo,2024,708,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2015,84,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2016,56,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2017,47,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2018,37,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2019,24,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2020,58,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2021,83,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2022,36,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2023,170,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,M,Maschi,WORLD,Mondo,2024,207,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2015,383,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2016,257,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2017,185,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2018,210,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2019,126,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2020,196,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2021,287,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2022,164,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2023,479,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,F,Femmine,WORLD,Mondo,2024,642,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,NRP,Non indicato,WORLD,Mondo,2023,3,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,NRP,Non indicato,WORLD,Mondo,2024,5,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2015,467,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2016,313,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2017,232,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2018,247,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2019,150,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2020,254,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2021,370,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2022,200,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2023,652,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,FRIEND_ACQU,Da parenti/amici/conoscenti,T,Totale,WORLD,Mondo,2024,854,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2015,13,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2016,7,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2017,9,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2018,8,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2019,10,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2020,6,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2021,5,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2022,5,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2023,190,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,M,Maschi,WORLD,Mondo,2024,305,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2015,67,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2016,60,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2017,69,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2018,79,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2019,32,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2020,25,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2021,30,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2022,23,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2023,442,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,F,Femmine,WORLD,Mondo,2024,899,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,NRP,Non indicato,WORLD,Mondo,2023,4,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,NRP,Non indicato,WORLD,Mondo,2024,3,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2015,80,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2016,67,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2017,78,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2018,87,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2019,42,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2020,31,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2021,35,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2022,28,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2023,636,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,OTH_VALID,Altre chiamate valide,T,Totale,WORLD,Mondo,2024,1207,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,MISSING,Valore mancante,M,Maschi,WORLD,Mondo,2023,4,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,MISSING,Valore mancante,M,Maschi,WORLD,Mondo,2024,1,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,MISSING,Valore mancante,F,Femmine,WORLD,Mondo,2023,17,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,MISSING,Valore mancante,F,Femmine,WORLD,Mondo,2024,6,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,MISSING,Valore mancante,T,Totale,WORLD,Mondo,2023,21,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,MISSING,Valore mancante,T,Totale,WORLD,Mondo,2024,7,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2015,52,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2016,35,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2017,25,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2018,57,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2019,41,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2020,51,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2021,52,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2022,51,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2023,91,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,M,Maschi,WORLD,Mondo,2024,99,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2015,450,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2016,408,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2017,369,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2018,496,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2019,419,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2020,475,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2021,531,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2022,476,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2023,655,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,F,Femmine,WORLD,Mondo,2024,702,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,NRP,Non indicato,WORLD,Mondo,2023,6,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,NRP,Non indicato,WORLD,Mondo,2024,1,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2015,502,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2016,443,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2017,394,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2018,553,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2019,460,,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,ALL_VAL,Chiamate valide,T,Totale,WORLD,Mondo,2020,526,,
