FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,Y_PRESENCE_DISABILITY,Presenza di disabilità,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITE2,Umbria,USERS,Utenti del 1522,T,Totale,9,Totale,2024,573,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,0,No,2015,42,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,0,No,2016,29,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,0,No,2017,24,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,0,No,2018,45,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,0,No,2019,39,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,0,No,2020,58,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,0,No,2021,34,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,0,No,2022,30,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,0,No,2023,5,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,0,No,2024,19,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,1,Si,2015,4,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,1,Si,2016,3,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,1,Si,2017,1,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,1,Si,2018,2,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,1,Si,2020,1,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,1,Si,2021,3,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,1,Si,2022,1,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,1,Si,2023,8,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,1,Si,2024,3,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2015,8,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2016,4,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2017,1,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2018,1,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2019,5,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2020,7,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2021,25,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2022,34,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2023,70,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2024,92,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,9,Totale,2015,54,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,9,Totale,2016,36,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,9,Totale,2017,26,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,9,Totale,2018,48,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,9,Totale,2019,44,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,9,Totale,2020,66,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,9,Totale,2021,62,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,9,Totale,2022,65,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,9,Totale,2023,83,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,M,Maschi,9,Totale,2024,114,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,0,No,2015,388,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,0,No,2016,359,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,0,No,2017,320,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,0,No,2018,436,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,0,No,2019,372,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,0,No,2020,417,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,0,No,2021,344,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,0,No,2022,299,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,0,No,2023,158,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,0,No,2024,312,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,1,Si,2015,9,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,1,Si,2016,14,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,1,Si,2017,7,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,1,Si,2018,11,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,1,Si,2019,8,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,1,Si,2020,29,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,1,Si,2021,60,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,1,Si,2022,22,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,1,Si,2023,103,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,1,Si,2024,23,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2015,47,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2016,34,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2017,30,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2018,8,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2019,6,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2020,65,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2021,183,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2022,186,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2023,395,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2024,504,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,9,Totale,2015,444,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,9,Totale,2016,407,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,9,Totale,2017,357,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,9,Totale,2018,455,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,9,Totale,2019,386,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,9,Totale,2020,511,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,9,Totale,2021,587,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,9,Totale,2022,507,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,9,Totale,2023,656,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,F,Femmine,9,Totale,2024,839,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,NRP,Non indicato,2,Non indicato,2023,3,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,NRP,Non indicato,2,Non indicato,2024,2,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,NRP,Non indicato,9,Totale,2023,3,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,NRP,Non indicato,9,Totale,2024,2,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,0,No,2015,430,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,0,No,2016,388,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,0,No,2017,344,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,0,No,2018,481,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,0,No,2019,411,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,0,No,2020,475,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,0,No,2021,378,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,0,No,2022,329,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,0,No,2023,163,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,0,No,2024,331,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,1,Si,2015,13,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,1,Si,2016,17,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,1,Si,2017,8,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,1,Si,2018,13,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,1,Si,2019,8,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,1,Si,2020,30,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,1,Si,2021,63,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,1,Si,2022,23,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,1,Si,2023,111,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,1,Si,2024,26,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,2,Non indicato,2015,55,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,2,Non indicato,2016,38,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,2,Non indicato,2017,31,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,2,Non indicato,2018,9,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,2,Non indicato,2019,11,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,2,Non indicato,2020,72,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,2,Non indicato,2021,208,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,2,Non indicato,2022,220,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,2,Non indicato,2023,468,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,2,Non indicato,2024,598,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,9,Totale,2015,498,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,9,Totale,2016,443,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,9,Totale,2017,383,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,9,Totale,2018,503,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,9,Totale,2019,430,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,9,Totale,2020,577,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,9,Totale,2021,649,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,9,Totale,2022,572,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,9,Totale,2023,742,,
A,Annuale,ITE3,Marche,USERS,Utenti del 1522,T,Totale,9,Totale,2024,955,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,0,No,2015,206,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,0,No,2016,148,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,0,No,2017,197,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,0,No,2018,253,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,0,No,2019,284,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,0,No,2020,291,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,0,No,2021,170,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,0,No,2022,178,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,0,No,2023,51,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,0,No,2024,71,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,1,Si,2015,9,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,1,Si,2016,11,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,1,Si,2017,14,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,1,Si,2018,15,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,1,Si,2019,10,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,1,Si,2020,18,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,1,Si,2021,33,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,1,Si,2022,26,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,1,Si,2023,57,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,1,Si,2024,23,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2015,31,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2016,21,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2017,14,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2018,5,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2019,9,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2020,60,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2021,131,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2022,153,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2023,448,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2024,594,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,9,Totale,2015,246,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,9,Totale,2016,180,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,9,Totale,2017,225,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,9,Totale,2018,273,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,9,Totale,2019,303,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,9,Totale,2020,369,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,9,Totale,2021,334,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,9,Totale,2022,357,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,9,Totale,2023,556,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,M,Maschi,9,Totale,2024,688,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,0,No,2015,1884,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,0,No,2016,1829,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,0,No,2017,1609,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,0,No,2018,2496,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,0,No,2019,2429,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,0,No,2020,2616,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,0,No,2021,2055,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,0,No,2022,1826,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,0,No,2023,1056,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,0,No,2024,1660,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,1,Si,2015,53,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,1,Si,2016,66,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,1,Si,2017,51,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,1,Si,2018,62,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,1,Si,2019,57,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,1,Si,2020,171,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,1,Si,2021,351,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,1,Si,2022,146,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,1,Si,2023,757,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,1,Si,2024,237,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2015,248,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2016,180,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2017,107,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2018,40,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2019,39,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2020,539,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2021,1171,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2022,1193,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2023,2840,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,2,Non indicato,2024,3571,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,9,Totale,2015,2185,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,9,Totale,2016,2075,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,9,Totale,2017,1767,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,9,Totale,2018,2598,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,9,Totale,2019,2525,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,9,Totale,2020,3326,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,9,Totale,2021,3577,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,9,Totale,2022,3165,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,9,Totale,2023,4653,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,F,Femmine,9,Totale,2024,5468,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,NRP,Non indicato,0,No,2023,3,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,NRP,Non indicato,1,Si,2023,1,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,NRP,Non indicato,1,Si,2024,1,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,NRP,Non indicato,2,Non indicato,2023,29,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,NRP,Non indicato,2,Non indicato,2024,15,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,NRP,Non indicato,9,Totale,2023,33,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,NRP,Non indicato,9,Totale,2024,16,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,0,No,2015,2090,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,0,No,2016,1977,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,0,No,2017,1806,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,0,No,2018,2749,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,0,No,2019,2713,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,0,No,2020,2907,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,0,No,2021,2225,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,0,No,2022,2004,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,0,No,2023,1110,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,0,No,2024,1731,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,1,Si,2015,62,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,1,Si,2016,77,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,1,Si,2017,65,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,1,Si,2018,77,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,1,Si,2019,67,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,1,Si,2020,189,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,1,Si,2021,384,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,1,Si,2022,172,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,1,Si,2023,815,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,1,Si,2024,261,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,2,Non indicato,2015,279,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,2,Non indicato,2016,201,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,2,Non indicato,2017,121,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,2,Non indicato,2018,45,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,2,Non indicato,2019,48,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,2,Non indicato,2020,599,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,2,Non indicato,2021,1302,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,2,Non indicato,2022,1346,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,2,Non indicato,2023,3317,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,2,Non indicato,2024,4180,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,9,Totale,2015,2431,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,9,Totale,2016,2255,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,9,Totale,2017,1992,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,9,Totale,2018,2871,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,9,Totale,2019,2828,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,9,Totale,2020,3695,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,9,Totale,2021,3911,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,9,Totale,2022,3522,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,9,Totale,2023,5242,,
A,Annuale,ITE4,Lazio,USERS,Utenti del 1522,T,Totale,9,Totale,2024,6172,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,0,No,2015,475,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,0,No,2016,283,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,0,No,2017,356,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,0,No,2018,511,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,0,No,2019,484,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,0,No,2020,450,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,0,No,2021,271,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,0,No,2022,263,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,0,No,2023,66,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,0,No,2024,108,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,1,Si,2015,27,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,1,Si,2016,18,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,1,Si,2017,22,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,1,Si,2018,16,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,1,Si,2019,15,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,1,Si,2020,38,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,1,Si,2021,52,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,1,Si,2022,23,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,1,Si,2023,68,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,1,Si,2024,24,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2015,60,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2016,43,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2017,30,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2018,20,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2019,15,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2020,76,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2021,228,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2022,282,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2023,715,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,2,Non indicato,2024,937,,
A,Annuale,ITF,Sud,USERS,Utenti del 1522,M,Maschi,9,Totale,2015,562,,
