FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,COMP_REASWITHDRAWAL,Denucia_motivo_ritiro,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITF4,Puglia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,45,,
A,Annuale,ITF4,Puglia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,10,,
A,Annuale,ITF4,Puglia,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,38,,
A,Annuale,ITF4,Puglia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2015,519,,
A,Annuale,ITF4,Puglia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2016,462,,
A,Annuale,ITF4,Puglia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2017,428,,
A,Annuale,ITF4,Puglia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2018,611,,
A,Annuale,ITF4,Puglia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2019,480,,
A,Annuale,ITF4,Puglia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2020,852,,
A,Annuale,ITF4,Puglia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2021,902,,
A,Annuale,ITF4,Puglia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2022,642,,
A,Annuale,ITF4,Puglia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2023,706,,
A,Annuale,ITF4,Puglia,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2024,929,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2022,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2015,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2016,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2019,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2022,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2023,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2024,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2024,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2019,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2019,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2023,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2024,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2015,11,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2016,7,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2017,9,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2018,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2019,13,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2020,14,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2021,14,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2022,9,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2023,20,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2024,19,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2015,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2016,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2017,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2018,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2019,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2020,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2021,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2023,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2024,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2015,32,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2016,29,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2017,36,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2018,38,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2019,44,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2020,50,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2021,70,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2022,66,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2023,57,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2024,57,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2019,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2021,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2023,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2024,4,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2015,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2017,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2018,10,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2019,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,13,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,12,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2023,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2015,47,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2016,38,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2017,50,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2018,56,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2019,66,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2020,82,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2021,100,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2022,78,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2023,84,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2024,81,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2024,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2024,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2015,11,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2016,7,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2017,9,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2018,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2019,13,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2020,14,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2021,14,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2022,10,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2023,20,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2024,19,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2015,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2016,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2017,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2018,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2019,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2020,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2021,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2023,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2024,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2015,34,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2016,32,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2017,36,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2018,38,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2019,46,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2020,50,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2021,70,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2022,67,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2023,61,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2024,58,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2019,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2021,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2023,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2024,5,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,2,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,10,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,13,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,12,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,3,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,1,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2015,49,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2016,41,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2017,50,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2018,56,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2019,69,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2020,82,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2021,100,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2022,80,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2023,88,,
A,Annuale,ITF5,Basilicata,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2024,84,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2015,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2018,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2019,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2020,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2021,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2022,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2023,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2015,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2016,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2017,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2018,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2019,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2020,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2021,11,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2022,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2023,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2024,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2015,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2017,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2017,6,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2018,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2019,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2020,8,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2021,16,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2023,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2024,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2015,25,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2016,32,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2017,26,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2018,30,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2019,39,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2020,64,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2021,67,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2022,46,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2023,52,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2024,49,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2015,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2016,7,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2017,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2018,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2019,10,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2020,7,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2021,5,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2022,10,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2023,6,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2024,7,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2015,146,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2016,142,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2017,118,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2018,141,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2019,148,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2020,205,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2021,203,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2022,175,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2023,173,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2024,193,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2015,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2016,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2019,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2021,3,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2022,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2023,30,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2024,11,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2015,9,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2016,6,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2017,15,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2018,15,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2019,14,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,75,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,46,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,10,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2023,2,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2024,6,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2015,186,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2016,188,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2017,163,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2018,191,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2019,212,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2020,351,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2021,324,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2022,245,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2023,263,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2024,266,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,NRP,Non indicato,REPORT,Denuncia,2024,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,NRP,Non indicato,NOREPORT,Non denuncia,2024,1,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2023,7,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2024,4,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2023,7,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2024,6,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2015,26,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2016,32,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2017,26,,
A,Annuale,ITF6,Calabria,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2018,31,,
