territorio,nazionalità_utente,modalità_conoscenza_1522,periodo,numero_vittime
friuli venezia giulia,estero,media_tradizionali,2019,66
friuli venezia giulia,estero,media_tradizionali,2020,78
friuli venezia giulia,estero,media_tradizionali,2021,51
friuli venezia giulia,estero,media_tradizionali,2022,43
friuli venezia giulia,estero,media_tradizionali,2023,110
friuli venezia giulia,estero,media_tradizionali,2024,360
friuli venezia giulia,estero,non_risposta,2015,148
friuli venezia giulia,estero,non_risposta,2016,129
friuli venezia giulia,estero,non_risposta,2017,143
friuli venezia giulia,estero,non_risposta,2018,150
friuli venezia giulia,estero,non_risposta,2019,124
friuli venezia giulia,estero,non_risposta,2020,206
friuli venezia giulia,estero,non_risposta,2021,221
friuli venezia giulia,estero,non_risposta,2022,169
friuli venezia giulia,estero,non_risposta,2023,245
friuli venezia giulia,estero,non_risposta,2024,187
friuli venezia giulia,estero,rete_personale,2015,18
friuli venezia giulia,estero,rete_personale,2016,10
friuli venezia giulia,estero,rete_personale,2017,10
friuli venezia giulia,estero,rete_personale,2018,15
friuli venezia giulia,estero,rete_personale,2019,18
friuli venezia giulia,estero,rete_personale,2020,14
friuli venezia giulia,estero,rete_personale,2021,23
friuli venezia giulia,estero,rete_personale,2022,16
friuli venezia giulia,estero,rete_personale,2023,25
friuli venezia giulia,estero,rete_personale,2024,19
friuli venezia giulia,estero,servizi_istituzioni,2015,20
friuli venezia giulia,estero,servizi_istituzioni,2016,30
friuli venezia giulia,estero,servizi_istituzioni,2017,15
friuli venezia giulia,estero,servizi_istituzioni,2018,21
friuli venezia giulia,estero,servizi_istituzioni,2019,29
friuli venezia giulia,estero,servizi_istituzioni,2020,7
friuli venezia giulia,estero,servizi_istituzioni,2021,12
friuli venezia giulia,estero,servizi_istituzioni,2022,8
friuli venezia giulia,estero,servizi_istituzioni,2023,33
friuli venezia giulia,estero,servizi_istituzioni,2024,28
friuli venezia giulia,italia,altro,2016,2
friuli venezia giulia,italia,altro,2018,2
friuli venezia giulia,italia,altro,2020,3
friuli venezia giulia,italia,altro,2021,5
friuli venezia giulia,italia,altro,2022,6
friuli venezia giulia,italia,altro,2023,6
friuli venezia giulia,italia,altro,2024,2
friuli venezia giulia,italia,digitale,2015,22
friuli venezia giulia,italia,digitale,2016,30
friuli venezia giulia,italia,digitale,2017,25
friuli venezia giulia,italia,digitale,2018,53
friuli venezia giulia,italia,digitale,2019,63
friuli venezia giulia,italia,digitale,2020,54
friuli venezia giulia,italia,digitale,2021,50
friuli venezia giulia,italia,digitale,2022,87
friuli venezia giulia,italia,digitale,2023,117
friuli venezia giulia,italia,digitale,2024,137
friuli venezia giulia,italia,media_tradizionali,2015,62
friuli venezia giulia,italia,media_tradizionali,2016,51
friuli venezia giulia,italia,media_tradizionali,2017,33
friuli venezia giulia,italia,media_tradizionali,2018,76
friuli venezia giulia,italia,media_tradizionali,2019,54
friuli venezia giulia,italia,media_tradizionali,2020,64
friuli venezia giulia,italia,media_tradizionali,2021,45
friuli venezia giulia,italia,media_tradizionali,2022,37
friuli venezia giulia,italia,media_tradizionali,2023,92
friuli venezia giulia,italia,media_tradizionali,2024,308
friuli venezia giulia,italia,non_risposta,2015,122
friuli venezia giulia,italia,non_risposta,2016,109
friuli venezia giulia,italia,non_risposta,2017,119
friuli venezia giulia,italia,non_risposta,2018,142
friuli venezia giulia,italia,non_risposta,2019,96
friuli venezia giulia,italia,non_risposta,2020,174
friuli venezia giulia,italia,non_risposta,2021,193
friuli venezia giulia,italia,non_risposta,2022,145
friuli venezia giulia,italia,non_risposta,2023,223
friuli venezia giulia,italia,non_risposta,2024,169
friuli venezia giulia,italia,rete_personale,2015,12
friuli venezia giulia,italia,rete_personale,2016,6
friuli venezia giulia,italia,rete_personale,2017,10
friuli venezia giulia,italia,rete_personale,2018,15
friuli venezia giulia,italia,rete_personale,2019,14
friuli venezia giulia,italia,rete_personale,2020,10
friuli venezia giulia,italia,rete_personale,2021,17
friuli venezia giulia,italia,rete_personale,2022,12
friuli venezia giulia,italia,rete_personale,2023,13
friuli venezia giulia,italia,rete_personale,2024,19
friuli venezia giulia,italia,servizi_istituzioni,2015,16
friuli venezia giulia,italia,servizi_istituzioni,2016,20
friuli venezia giulia,italia,servizi_istituzioni,2017,11
friuli venezia giulia,italia,servizi_istituzioni,2018,19
friuli venezia giulia,italia,servizi_istituzioni,2019,25
friuli venezia giulia,italia,servizi_istituzioni,2020,5
friuli venezia giulia,italia,servizi_istituzioni,2021,12
friuli venezia giulia,italia,servizi_istituzioni,2022,8
friuli venezia giulia,italia,servizi_istituzioni,2023,33
friuli venezia giulia,italia,servizi_istituzioni,2024,24
isole,estero,altro,2015,1
isole,estero,altro,2016,6
isole,estero,altro,2017,13
isole,estero,altro,2018,9
isole,estero,altro,2019,11
isole,estero,altro,2020,20
isole,estero,altro,2021,35
isole,estero,altro,2022,35
isole,estero,altro,2023,57
isole,estero,altro,2024,18
isole,estero,digitale,2015,198
isole,estero,digitale,2016,232
isole,estero,digitale,2017,228
isole,estero,digitale,2018,348
isole,estero,digitale,2019,505
isole,estero,digitale,2020,379
isole,estero,digitale,2021,358
isole,estero,digitale,2022,607
isole,estero,digitale,2023,633
isole,estero,digitale,2024,704
isole,estero,media_tradizionali,2015,557
isole,estero,media_tradizionali,2016,388
isole,estero,media_tradizionali,2017,284
isole,estero,media_tradizionali,2018,459
isole,estero,media_tradizionali,2019,301
isole,estero,media_tradizionali,2020,450
isole,estero,media_tradizionali,2021,298
isole,estero,media_tradizionali,2022,268
isole,estero,media_tradizionali,2023,561
isole,estero,media_tradizionali,2024,1628
isole,estero,non_risposta,2015,1128
isole,estero,non_risposta,2016,1174
isole,estero,non_risposta,2017,1060
isole,estero,non_risposta,2018,1041
isole,estero,non_risposta,2019,845
isole,estero,non_risposta,2020,1420
isole,estero,non_risposta,2021,1720
isole,estero,non_risposta,2022,1229
isole,estero,non_risposta,2023,1252
isole,estero,non_risposta,2024,1038
isole,estero,rete_personale,2015,62
isole,estero,rete_personale,2016,95
isole,estero,rete_personale,2017,82
isole,estero,rete_personale,2018,115
isole,estero,rete_personale,2019,105
isole,estero,rete_personale,2020,86
isole,estero,rete_personale,2021,112
isole,estero,rete_personale,2022,122
isole,estero,rete_personale,2023,108
isole,estero,rete_personale,2024,82
isole,estero,servizi_istituzioni,2015,116
isole,estero,servizi_istituzioni,2016,135
isole,estero,servizi_istituzioni,2017,115
isole,estero,servizi_istituzioni,2018,106
isole,estero,servizi_istituzioni,2019,156
isole,estero,servizi_istituzioni,2020,74
isole,estero,servizi_istituzioni,2021,87
isole,estero,servizi_istituzioni,2022,95
isole,estero,servizi_istituzioni,2023,138
isole,estero,servizi_istituzioni,2024,129
isole,italia,altro,2015,1
isole,italia,altro,2016,6
isole,italia,altro,2017,13
isole,italia,altro,2018,9
isole,italia,altro,2019,11
isole,italia,altro,2020,16
isole,italia,altro,2021,31
isole,italia,altro,2022,33
isole,italia,altro,2023,49
isole,italia,altro,2024,12
isole,italia,digitale,2015,190
isole,italia,digitale,2016,204
isole,italia,digitale,2017,208
isole,italia,digitale,2018,304
isole,italia,digitale,2019,447
isole,italia,digitale,2020,345
isole,italia,digitale,2021,330
isole,italia,digitale,2022,545
isole,italia,digitale,2023,595
isole,italia,digitale,2024,634
isole,italia,media_tradizionali,2015,507
isole,italia,media_tradizionali,2016,348
isole,italia,media_tradizionali,2017,270
isole,italia,media_tradizionali,2018,429
isole,italia,media_tradizionali,2019,273
isole,italia,media_tradizionali,2020,430
isole,italia,media_tradizionali,2021,282
isole,italia,media_tradizionali,2022,246
isole,italia,media_tradizionali,2023,541
isole,italia,media_tradizionali,2024,1522
isole,italia,non_risposta,2015,1056
isole,italia,non_risposta,2016,1090
isole,italia,non_risposta,2017,956
isole,italia,non_risposta,2018,973
isole,italia,non_risposta,2019,741
isole,italia,non_risposta,2020,1288
isole,italia,non_risposta,2021,1620
isole,italia,non_risposta,2022,1161
isole,italia,non_risposta,2023,1170
isole,italia,non_risposta,2024,978
isole,italia,rete_personale,2015,52
isole,italia,rete_personale,2016,87
isole,italia,rete_personale,2017,76
isole,italia,rete_personale,2018,99
isole,italia,rete_personale,2019,91
isole,italia,rete_personale,2020,66
isole,italia,rete_personale,2021,104
isole,italia,rete_personale,2022,108
isole,italia,rete_personale,2023,104
isole,italia,rete_personale,2024,66
isole,italia,servizi_istituzioni,2015,104
isole,italia,servizi_istituzioni,2016,119
isole,italia,servizi_istituzioni,2017,93
isole,italia,servizi_istituzioni,2018,100
isole,italia,servizi_istituzioni,2019,128
isole,italia,servizi_istituzioni,2020,62
isole,italia,servizi_istituzioni,2021,77
isole,italia,servizi_istituzioni,2022,87
isole,italia,servizi_istituzioni,2023,130
isole,italia,servizi_istituzioni,2024,121
italia,estero,altro,2015,30
italia,estero,altro,2016,82
italia,estero,altro,2017,78
italia,estero,altro,2018,127
italia,estero,altro,2019,166
italia,estero,altro,2020,258
italia,estero,altro,2021,484
italia,estero,altro,2022,599
italia,estero,altro,2023,870
italia,estero,altro,2024,250
italia,estero,digitale,2015,2143
italia,estero,digitale,2016,2574
italia,estero,digitale,2017,2726
italia,estero,digitale,2018,3875
italia,estero,digitale,2019,6151
italia,estero,digitale,2020,5059
italia,estero,digitale,2021,5151
italia,estero,digitale,2022,8611
italia,estero,digitale,2023,12639
italia,estero,digitale,2024,14622
italia,estero,media_tradizionali,2015,5993
italia,estero,media_tradizionali,2016,4242
italia,estero,media_tradizionali,2017,3012
italia,estero,media_tradizionali,2018,5053
italia,estero,media_tradizionali,2019,3547
italia,estero,media_tradizionali,2020,5051
italia,estero,media_tradizionali,2021,3534
italia,estero,media_tradizionali,2022,3166
italia,estero,media_tradizionali,2023,7513
italia,estero,media_tradizionali,2024,25322
italia,estero,non_risposta,2015,11210
italia,estero,non_risposta,2016,9933
italia,estero,non_risposta,2017,11294
italia,estero,non_risposta,2018,13354
italia,estero,non_risposta,2019,10354
italia,estero,non_risposta,2020,21578
italia,estero,non_risposta,2021,26307
italia,estero,non_risposta,2022,19349
italia,estero,non_risposta,2023,29292
italia,estero,non_risposta,2024,24582
italia,estero,rete_personale,2015,749
italia,estero,rete_personale,2016,872
italia,estero,rete_personale,2017,842
italia,estero,rete_personale,2018,1245
italia,estero,rete_personale,2019,1259
italia,estero,rete_personale,2020,1109
italia,estero,rete_personale,2021,1709
italia,estero,rete_personale,2022,1822
italia,estero,rete_personale,2023,1832
italia,estero,rete_personale,2024,1424
italia,estero,servizi_istituzioni,2015,1171
italia,estero,servizi_istituzioni,2016,1410
italia,estero,servizi_istituzioni,2017,1234
italia,estero,servizi_istituzioni,2018,1381
italia,estero,servizi_istituzioni,2019,1685
italia,estero,servizi_istituzioni,2020,996
italia,estero,servizi_istituzioni,2021,1220
italia,estero,servizi_istituzioni,2022,1278
italia,estero,servizi_istituzioni,2023,2352
italia,estero,servizi_istituzioni,2024,2139
italia,italia,altro,2015,26
italia,italia,altro,2016,64
italia,italia,altro,2017,60
italia,italia,altro,2018,97
italia,italia,altro,2019,146
italia,italia,altro,2020,220
italia,italia,altro,2021,382
italia,italia,altro,2022,503
italia,italia,altro,2023,745
italia,italia,altro,2024,194
italia,italia,digitale,2015,1807
italia,italia,digitale,2016,2100
italia,italia,digitale,2017,2250
italia,italia,digitale,2018,3201
italia,italia,digitale,2019,5029
italia,italia,digitale,2020,4289
italia,italia,digitale,2021,4439
italia,italia,digitale,2022,7271
italia,italia,digitale,2023,10726
italia,italia,digitale,2024,12502
italia,italia,media_tradizionali,2015,5035
italia,italia,media_tradizionali,2016,3514
italia,italia,media_tradizionali,2017,2580
italia,italia,media_tradizionali,2018,4401
italia,italia,media_tradizionali,2019,2995
italia,italia,media_tradizionali,2020,4423
italia,italia,media_tradizionali,2021,3082
italia,italia,media_tradizionali,2022,2766
italia,italia,media_tradizionali,2023,6757
italia,italia,media_tradizionali,2024,22098
italia,italia,non_risposta,2015,9793
italia,italia,non_risposta,2016,8739
italia,italia,non_risposta,2017,9588
italia,italia,non_risposta,2018,11741
italia,italia,non_risposta,2019,9009
italia,italia,non_risposta,2020,18822
italia,italia,non_risposta,2021,23430
italia,italia,non_risposta,2022,17155
italia,italia,non_risposta,2023,24828
italia,italia,non_risposta,2024,21055
italia,italia,rete_personale,2015,559
italia,italia,rete_personale,2016,652
italia,italia,rete_personale,2017,638
italia,italia,rete_personale,2018,927
italia,italia,rete_personale,2019,945
italia,italia,rete_personale,2020,783
italia,italia,rete_personale,2021,1345
italia,italia,rete_personale,2022,1338
italia,italia,rete_personale,2023,1408
italia,italia,rete_personale,2024,1114
italia,italia,servizi_istituzioni,2015,895
italia,italia,servizi_istituzioni,2016,1086
italia,italia,servizi_istituzioni,2017,930
italia,italia,servizi_istituzioni,2018,1063
italia,italia,servizi_istituzioni,2019,1291
italia,italia,servizi_istituzioni,2020,778
italia,italia,servizi_istituzioni,2021,978
italia,italia,servizi_istituzioni,2022,984
italia,italia,servizi_istituzioni,2023,1900
italia,italia,servizi_istituzioni,2024,1783
italia,non indicato,altro,2023,17
italia,non indicato,altro,2024,2
italia,non indicato,digitale,2023,365
italia,non indicato,digitale,2024,656
italia,non indicato,media_tradizionali,2023,98
italia,non indicato,media_tradizionali,2024,400
italia,non indicato,non_risposta,2015,1
italia,non indicato,non_risposta,2018,1
italia,non indicato,non_risposta,2019,3
italia,non indicato,non_risposta,2020,10
italia,non indicato,non_risposta,2021,11
italia,non indicato,non_risposta,2022,18
italia,non indicato,non_risposta,2023,2052
italia,non indicato,non_risposta,2024,1917
italia,non indicato,rete_personale,2023,12
italia,non indicato,rete_personale,2024,14
italia,non indicato,servizi_istituzioni,2023,20
italia,non indicato,servizi_istituzioni,2024,22
lazio,estero,altro,2015,3
lazio,estero,altro,2016,9
lazio,estero,altro,2017,13
lazio,estero,altro,2018,19
lazio,estero,altro,2019,22
lazio,estero,altro,2020,36
lazio,estero,altro,2021,81
lazio,estero,altro,2022,94
lazio,estero,altro,2023,140
lazio,estero,altro,2024,55
lazio,estero,digitale,2015,303
lazio,estero,digitale,2016,378
lazio,estero,digitale,2017,350
lazio,estero,digitale,2018,523
lazio,estero,digitale,2019,864
lazio,estero,digitale,2020,686
lazio,estero,digitale,2021,623
lazio,estero,digitale,2022,1069
lazio,estero,digitale,2023,1427
lazio,estero,digitale,2024,1303
lazio,estero,media_tradizionali,2015,769
lazio,estero,media_tradizionali,2016,568
lazio,estero,media_tradizionali,2017,372
lazio,estero,media_tradizionali,2018,695
lazio,estero,media_tradizionali,2019,496
lazio,estero,media_tradizionali,2020,677
lazio,estero,media_tradizionali,2021,432
lazio,estero,media_tradizionali,2022,382
lazio,estero,media_tradizionali,2023,916
lazio,estero,media_tradizionali,2024,2961
lazio,estero,non_risposta,2015,1306
lazio,estero,non_risposta,2016,1190
lazio,estero,non_risposta,2017,1153
lazio,estero,non_risposta,2018,1520
lazio,estero,non_risposta,2019,1242
lazio,estero,non_risposta,2020,2318
lazio,estero,non_risposta,2021,2644
lazio,estero,non_risposta,2022,1845
lazio,estero,non_risposta,2023,2454
lazio,estero,non_risposta,2024,1775
lazio,estero,rete_personale,2015,118
lazio,estero,rete_personale,2016,139
lazio,estero,rete_personale,2017,113
lazio,estero,rete_personale,2018,196
lazio,estero,rete_personale,2019,190
lazio,estero,rete_personale,2020,155
lazio,estero,rete_personale,2021,239
lazio,estero,rete_personale,2022,243
lazio,estero,rete_personale,2023,273
lazio,estero,rete_personale,2024,177
lazio,estero,servizi_istituzioni,2015,140
lazio,estero,servizi_istituzioni,2016,179
lazio,estero,servizi_istituzioni,2017,160
lazio,estero,servizi_istituzioni,2018,188
lazio,estero,servizi_istituzioni,2019,239
lazio,estero,servizi_istituzioni,2020,145
lazio,estero,servizi_istituzioni,2021,222
lazio,estero,servizi_istituzioni,2022,214
lazio,estero,servizi_istituzioni,2023,415
lazio,estero,servizi_istituzioni,2024,368
lazio,italia,altro,2015,3
lazio,italia,altro,2016,7
lazio,italia,altro,2017,11
lazio,italia,altro,2018,13
lazio,italia,altro,2019,20
lazio,italia,altro,2020,34
lazio,italia,altro,2021,65
lazio,italia,altro,2022,70
lazio,italia,altro,2023,122
lazio,italia,altro,2024,43
lazio,italia,digitale,2015,241
lazio,italia,digitale,2016,306
lazio,italia,digitale,2017,280
lazio,italia,digitale,2018,431
lazio,italia,digitale,2019,718
lazio,italia,digitale,2020,578
lazio,italia,digitale,2021,523
lazio,italia,digitale,2022,881
lazio,italia,digitale,2023,1217
lazio,italia,digitale,2024,1115
lazio,italia,media_tradizionali,2015,629
lazio,italia,media_tradizionali,2016,480
lazio,italia,media_tradizionali,2017,322
lazio,italia,media_tradizionali,2018,595
lazio,italia,media_tradizionali,2019,422
lazio,italia,media_tradizionali,2020,573
lazio,italia,media_tradizionali,2021,378
lazio,italia,media_tradizionali,2022,330
lazio,italia,media_tradizionali,2023,828
lazio,italia,media_tradizionali,2024,2567
lazio,italia,non_risposta,2015,1156
lazio,italia,non_risposta,2016,1020
lazio,italia,non_risposta,2017,1003
lazio,italia,non_risposta,2018,1294
lazio,italia,non_risposta,2019,1106
lazio,italia,non_risposta,2020,1960
lazio,italia,non_risposta,2021,2264
lazio,italia,non_risposta,2022,1603
lazio,italia,non_risposta,2023,2169
lazio,italia,non_risposta,2024,1547
lazio,italia,rete_personale,2015,84
lazio,italia,rete_personale,2016,97
lazio,italia,rete_personale,2017,79
lazio,italia,rete_personale,2018,136
lazio,italia,rete_personale,2019,150
lazio,italia,rete_personale,2020,113
lazio,italia,rete_personale,2021,181
lazio,italia,rete_personale,2022,165
lazio,italia,rete_personale,2023,199
lazio,italia,rete_personale,2024,133
lazio,italia,servizi_istituzioni,2015,110
lazio,italia,servizi_istituzioni,2016,137
lazio,italia,servizi_istituzioni,2017,128
lazio,italia,servizi_istituzioni,2018,132
lazio,italia,servizi_istituzioni,2019,187
lazio,italia,servizi_istituzioni,2020,115
lazio,italia,servizi_istituzioni,2021,170
lazio,italia,servizi_istituzioni,2022,148
lazio,italia,servizi_istituzioni,2023,323
lazio,italia,servizi_istituzioni,2024,300
lazio,non indicato,non_risposta,2023,1
liguria,estero,altro,2016,4
liguria,estero,altro,2017,3
liguria,estero,altro,2018,1
liguria,estero,altro,2019,4
liguria,estero,altro,2020,4
liguria,estero,altro,2021,15
liguria,estero,altro,2022,10
liguria,estero,altro,2023,12
liguria,estero,altro,2024,5
liguria,estero,digitale,2015,63
liguria,estero,digitale,2016,85
liguria,estero,digitale,2017,77
liguria,estero,digitale,2018,87
liguria,estero,digitale,2019,157
liguria,estero,digitale,2020,115
liguria,estero,digitale,2021,103
liguria,estero,digitale,2022,187
liguria,estero,digitale,2023,246
liguria,estero,digitale,2024,238
liguria,estero,media_tradizionali,2015,159
liguria,estero,media_tradizionali,2016,112
liguria,estero,media_tradizionali,2017,65
liguria,estero,media_tradizionali,2018,146
liguria,estero,media_tradizionali,2019,93
liguria,estero,media_tradizionali,2020,143
liguria,estero,media_tradizionali,2021,78
liguria,estero,media_tradizionali,2022,83
liguria,estero,media_tradizionali,2023,160
liguria,estero,media_tradizionali,2024,470
liguria,estero,non_risposta,2015,316
liguria,estero,non_risposta,2016,288
liguria,estero,non_risposta,2017,234
liguria,estero,non_risposta,2018,256
liguria,estero,non_risposta,2019,232
liguria,estero,non_risposta,2020,347
liguria,estero,non_risposta,2021,412
liguria,estero,non_risposta,2022,269
liguria,estero,non_risposta,2023,326
liguria,estero,non_risposta,2024,263
liguria,estero,rete_personale,2015,14
liguria,estero,rete_personale,2016,13
liguria,estero,rete_personale,2017,28
liguria,estero,rete_personale,2018,41
liguria,estero,rete_personale,2019,30
liguria,estero,rete_personale,2020,28
liguria,estero,rete_personale,2021,47
liguria,estero,rete_personale,2022,43
liguria,estero,rete_personale,2023,32
liguria,estero,rete_personale,2024,31
liguria,estero,servizi_istituzioni,2015,40
liguria,estero,servizi_istituzioni,2016,30
liguria,estero,servizi_istituzioni,2017,28
liguria,estero,servizi_istituzioni,2018,40
liguria,estero,servizi_istituzioni,2019,30
liguria,estero,servizi_istituzioni,2020,32
liguria,estero,servizi_istituzioni,2021,27
liguria,estero,servizi_istituzioni,2022,42
liguria,estero,servizi_istituzioni,2023,45
liguria,estero,servizi_istituzioni,2024,46
liguria,italia,altro,2016,4
liguria,italia,altro,2017,3
liguria,italia,altro,2018,1
liguria,italia,altro,2019,2
liguria,italia,altro,2020,4
liguria,italia,altro,2021,11
liguria,italia,altro,2022,10
liguria,italia,altro,2023,10
liguria,italia,altro,2024,3
liguria,italia,digitale,2015,53
liguria,italia,digitale,2016,65
liguria,italia,digitale,2017,67
liguria,italia,digitale,2018,81
liguria,italia,digitale,2019,125
liguria,italia,digitale,2020,95
liguria,italia,digitale,2021,89
liguria,italia,digitale,2022,157
liguria,italia,digitale,2023,198
liguria,italia,digitale,2024,204
liguria,italia,media_tradizionali,2015,131
liguria,italia,media_tradizionali,2016,94
liguria,italia,media_tradizionali,2017,61
liguria,italia,media_tradizionali,2018,122
liguria,italia,media_tradizionali,2019,71
liguria,italia,media_tradizionali,2020,119
liguria,italia,media_tradizionali,2021,72
liguria,italia,media_tradizionali,2022,75
liguria,italia,media_tradizionali,2023,144
liguria,italia,media_tradizionali,2024,406
liguria,italia,non_risposta,2015,278
liguria,italia,non_risposta,2016,260
liguria,italia,non_risposta,2017,186
liguria,italia,non_risposta,2018,216
liguria,italia,non_risposta,2019,206
liguria,italia,non_risposta,2020,293
liguria,italia,non_risposta,2021,364
liguria,italia,non_risposta,2022,233
liguria,italia,non_risposta,2023,288
liguria,italia,non_risposta,2024,231
liguria,italia,rete_personale,2015,12
liguria,italia,rete_personale,2016,13
liguria,italia,rete_personale,2017,18
liguria,italia,rete_personale,2018,31
liguria,italia,rete_personale,2019,20
liguria,italia,rete_personale,2020,18
liguria,italia,rete_personale,2021,33
liguria,italia,rete_personale,2022,23
liguria,italia,rete_personale,2023,24
liguria,italia,rete_personale,2024,25
liguria,italia,servizi_istituzioni,2015,30
liguria,italia,servizi_istituzioni,2016,26
liguria,italia,servizi_istituzioni,2017,20
liguria,italia,servizi_istituzioni,2018,32
liguria,italia,servizi_istituzioni,2019,16
liguria,italia,servizi_istituzioni,2020,26
liguria,italia,servizi_istituzioni,2021,21
liguria,italia,servizi_istituzioni,2022,28
liguria,italia,servizi_istituzioni,2023,39
liguria,italia,servizi_istituzioni,2024,40
lombardia,estero,altro,2015,7
lombardia,estero,altro,2016,13
lombardia,estero,altro,2017,12
lombardia,estero,altro,2018,23
lombardia,estero,altro,2019,29
lombardia,estero,altro,2020,50
lombardia,estero,altro,2021,63
lombardia,estero,altro,2022,102
lombardia,estero,altro,2023,132
lombardia,estero,altro,2024,37
lombardia,estero,digitale,2015,374
lombardia,estero,digitale,2016,494
lombardia,estero,digitale,2017,536
lombardia,estero,digitale,2018,675
lombardia,estero,digitale,2019,1058
lombardia,estero,digitale,2020,909
lombardia,estero,digitale,2021,778
lombardia,estero,digitale,2022,1378
lombardia,estero,digitale,2023,1725
lombardia,estero,digitale,2024,1889
lombardia,estero,media_tradizionali,2015,931
lombardia,estero,media_tradizionali,2016,702
lombardia,estero,media_tradizionali,2017,474
lombardia,estero,media_tradizionali,2018,770
lombardia,estero,media_tradizionali,2019,525
lombardia,estero,media_tradizionali,2020,803
lombardia,estero,media_tradizionali,2021,502
lombardia,estero,media_tradizionali,2022,494
lombardia,estero,media_tradizionali,2023,1030
lombardia,estero,media_tradizionali,2024,3775
lombardia,estero,non_risposta,2015,1384
lombardia,estero,non_risposta,2016,1352
lombardia,estero,non_risposta,2017,1484
lombardia,estero,non_risposta,2018,1636
lombardia,estero,non_risposta,2019,1295
lombardia,estero,non_risposta,2020,2417
lombardia,estero,non_risposta,2021,2574
lombardia,estero,non_risposta,2022,1738
lombardia,estero,non_risposta,2023,2388
lombardia,estero,non_risposta,2024,1974
lombardia,estero,rete_personale,2015,119
lombardia,estero,rete_personale,2016,162
lombardia,estero,rete_personale,2017,169
lombardia,estero,rete_personale,2018,190
lombardia,estero,rete_personale,2019,213
lombardia,estero,rete_personale,2020,207
lombardia,estero,rete_personale,2021,281
lombardia,estero,rete_personale,2022,337
lombardia,estero,rete_personale,2023,347
lombardia,estero,rete_personale,2024,281
lombardia,estero,servizi_istituzioni,2015,171
lombardia,estero,servizi_istituzioni,2016,218
lombardia,estero,servizi_istituzioni,2017,220
lombardia,estero,servizi_istituzioni,2018,233
lombardia,estero,servizi_istituzioni,2019,283
lombardia,estero,servizi_istituzioni,2020,173
lombardia,estero,servizi_istituzioni,2021,172
lombardia,estero,servizi_istituzioni,2022,188
lombardia,estero,servizi_istituzioni,2023,364
lombardia,estero,servizi_istituzioni,2024,294
lombardia,italia,altro,2015,3
lombardia,italia,altro,2016,11
lombardia,italia,altro,2017,10
lombardia,italia,altro,2018,19
lombardia,italia,altro,2019,25
lombardia,italia,altro,2020,42
lombardia,italia,altro,2021,41
lombardia,italia,altro,2022,88
lombardia,italia,altro,2023,108
lombardia,italia,altro,2024,31
lombardia,italia,digitale,2015,310
lombardia,italia,digitale,2016,384
lombardia,italia,digitale,2017,418
lombardia,italia,digitale,2018,517
lombardia,italia,digitale,2019,784
lombardia,italia,digitale,2020,729
lombardia,italia,digitale,2021,666
lombardia,italia,digitale,2022,1096
lombardia,italia,digitale,2023,1391
lombardia,italia,digitale,2024,1573
lombardia,italia,media_tradizionali,2015,741
lombardia,italia,media_tradizionali,2016,546
lombardia,italia,media_tradizionali,2017,360
lombardia,italia,media_tradizionali,2018,608
lombardia,italia,media_tradizionali,2019,419
lombardia,italia,media_tradizionali,2020,685
lombardia,italia,media_tradizionali,2021,396
lombardia,italia,media_tradizionali,2022,412
lombardia,italia,media_tradizionali,2023,910
lombardia,italia,media_tradizionali,2024,3121
lombardia,italia,non_risposta,2015,1198
lombardia,italia,non_risposta,2016,1124
lombardia,italia,non_risposta,2017,1158
lombardia,italia,non_risposta,2018,1378
lombardia,italia,non_risposta,2019,1055
lombardia,italia,non_risposta,2020,1953
lombardia,italia,non_risposta,2021,2114
lombardia,italia,non_risposta,2022,1428
lombardia,italia,non_risposta,2023,2009
lombardia,italia,non_risposta,2024,1710
lombardia,italia,rete_personale,2015,87
lombardia,italia,rete_personale,2016,120
lombardia,italia,rete_personale,2017,113
lombardia,italia,rete_personale,2018,152
lombardia,italia,rete_personale,2019,151
lombardia,italia,rete_personale,2020,143
lombardia,italia,rete_personale,2021,219
lombardia,italia,rete_personale,2022,229
lombardia,italia,rete_personale,2023,237
lombardia,italia,rete_personale,2024,203
lombardia,italia,servizi_istituzioni,2015,111
lombardia,italia,servizi_istituzioni,2016,170
lombardia,italia,servizi_istituzioni,2017,130
lombardia,italia,servizi_istituzioni,2018,171
lombardia,italia,servizi_istituzioni,2019,205
lombardia,italia,servizi_istituzioni,2020,115
lombardia,italia,servizi_istituzioni,2021,120
lombardia,italia,servizi_istituzioni,2022,144
lombardia,italia,servizi_istituzioni,2023,278
lombardia,italia,servizi_istituzioni,2024,246
lombardia,non indicato,non_risposta,2023,1
marche,estero,altro,2016,2
marche,estero,altro,2017,5
marche,estero,altro,2019,5
marche,estero,altro,2020,10
marche,estero,altro,2021,14
marche,estero,altro,2022,22
marche,estero,altro,2023,15
marche,estero,altro,2024,4
marche,estero,digitale,2015,40
marche,estero,digitale,2016,64
marche,estero,digitale,2017,58
marche,estero,digitale,2018,109
marche,estero,digitale,2019,126
marche,estero,digitale,2020,110
marche,estero,digitale,2021,92
marche,estero,digitale,2022,183
marche,estero,digitale,2023,197
marche,estero,digitale,2024,205
marche,estero,media_tradizionali,2015,180
marche,estero,media_tradizionali,2016,136
marche,estero,media_tradizionali,2017,64
marche,estero,media_tradizionali,2018,123
marche,estero,media_tradizionali,2019,88
