territorio,sesso,imput_affermazione,grado_accordo,percentuale
trento,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",abbastanza_d_accordo,7.9
trento,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",poco_d_accordo,9.1
trento,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",per_niente_d_accordo,77.5
trento,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",non_risponde,0.8
trento,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,molto_d_accordo,9.1
trento,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,abbastanza_d_accordo,13.3
trento,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,poco_d_accordo,15.8
trento,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,per_niente_d_accordo,60.8
trento,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,non_risponde,0.9
trento,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,molto_d_accordo,2.6
trento,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,abbastanza_d_accordo,3.7
trento,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,poco_d_accordo,8.9
trento,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,per_niente_d_accordo,84.5
trento,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,non_risponde,0.3
trento,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,molto_d_accordo,7.1
trento,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,abbastanza_d_accordo,14.9
trento,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,poco_d_accordo,19.7
trento,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,per_niente_d_accordo,56.3
trento,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,non_risponde,2.0
trento,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",molto_d_accordo,8.5
trento,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",abbastanza_d_accordo,21.8
trento,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",poco_d_accordo,13.0
trento,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",per_niente_d_accordo,55.0
trento,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",non_risponde,1.7
veneto,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",molto_d_accordo,4.2
veneto,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",abbastanza_d_accordo,6.4
veneto,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",poco_d_accordo,11.1
veneto,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",per_niente_d_accordo,77.2
veneto,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",non_risponde,1.2
veneto,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,molto_d_accordo,8.9
veneto,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,abbastanza_d_accordo,19.9
veneto,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,poco_d_accordo,13.3
veneto,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,per_niente_d_accordo,58.0
veneto,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,non_risponde,0.0
veneto,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,molto_d_accordo,1.2
veneto,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,abbastanza_d_accordo,4.5
veneto,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,poco_d_accordo,10.0
veneto,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,per_niente_d_accordo,84.2
veneto,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,non_risponde,0.0
veneto,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,molto_d_accordo,10.0
veneto,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,abbastanza_d_accordo,23.1
veneto,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,poco_d_accordo,15.5
veneto,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,per_niente_d_accordo,51.3
veneto,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,non_risponde,0.1
veneto,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",molto_d_accordo,10.3
veneto,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",abbastanza_d_accordo,16.6
veneto,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",poco_d_accordo,17.0
veneto,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",per_niente_d_accordo,55.4
veneto,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",non_risponde,0.7
veneto,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",molto_d_accordo,3.7
veneto,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",abbastanza_d_accordo,9.4
veneto,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",poco_d_accordo,7.9
veneto,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",per_niente_d_accordo,78.3
veneto,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",non_risponde,0.7
veneto,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,molto_d_accordo,5.0
veneto,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,abbastanza_d_accordo,13.0
veneto,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,poco_d_accordo,18.7
veneto,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,per_niente_d_accordo,62.6
veneto,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,non_risponde,0.6
veneto,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,molto_d_accordo,0.1
veneto,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,abbastanza_d_accordo,2.4
veneto,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,poco_d_accordo,6.5
veneto,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,per_niente_d_accordo,90.5
veneto,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,non_risponde,0.5
veneto,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,molto_d_accordo,10.5
veneto,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,abbastanza_d_accordo,17.1
veneto,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,poco_d_accordo,17.5
veneto,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,per_niente_d_accordo,54.2
veneto,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,non_risponde,0.7
veneto,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",molto_d_accordo,7.3
veneto,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",abbastanza_d_accordo,19.4
veneto,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",poco_d_accordo,20.0
veneto,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",per_niente_d_accordo,52.1
veneto,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",non_risponde,1.2
friuli venezia giulia,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",molto_d_accordo,2.3
friuli venezia giulia,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",abbastanza_d_accordo,11.7
friuli venezia giulia,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",poco_d_accordo,8.1
friuli venezia giulia,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",per_niente_d_accordo,77.1
friuli venezia giulia,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",non_risponde,0.8
friuli venezia giulia,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,molto_d_accordo,7.8
friuli venezia giulia,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,abbastanza_d_accordo,18.4
friuli venezia giulia,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,poco_d_accordo,26.4
friuli venezia giulia,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,per_niente_d_accordo,46.9
friuli venezia giulia,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,non_risponde,0.5
friuli venezia giulia,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,molto_d_accordo,2.8
friuli venezia giulia,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,abbastanza_d_accordo,5.7
friuli venezia giulia,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,poco_d_accordo,16.0
friuli venezia giulia,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,per_niente_d_accordo,74.8
friuli venezia giulia,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,non_risponde,0.7
friuli venezia giulia,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,molto_d_accordo,6.6
friuli venezia giulia,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,abbastanza_d_accordo,16.9
friuli venezia giulia,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,poco_d_accordo,26.3
friuli venezia giulia,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,per_niente_d_accordo,49.2
friuli venezia giulia,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,non_risponde,1.0
friuli venezia giulia,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",molto_d_accordo,6.1
friuli venezia giulia,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",abbastanza_d_accordo,17.3
friuli venezia giulia,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",poco_d_accordo,22.8
friuli venezia giulia,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",per_niente_d_accordo,51.8
friuli venezia giulia,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",non_risponde,1.9
friuli venezia giulia,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",molto_d_accordo,3.5
friuli venezia giulia,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",abbastanza_d_accordo,6.3
friuli venezia giulia,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",poco_d_accordo,15.1
friuli venezia giulia,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",per_niente_d_accordo,74.6
friuli venezia giulia,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",non_risponde,0.5
friuli venezia giulia,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,molto_d_accordo,2.5
friuli venezia giulia,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,abbastanza_d_accordo,14.6
friuli venezia giulia,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,poco_d_accordo,18.4
friuli venezia giulia,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,per_niente_d_accordo,64.5
friuli venezia giulia,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,non_risponde,0.0
friuli venezia giulia,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,molto_d_accordo,1.1
friuli venezia giulia,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,abbastanza_d_accordo,1.3
friuli venezia giulia,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,poco_d_accordo,8.3
friuli venezia giulia,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,per_niente_d_accordo,89.3
friuli venezia giulia,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,non_risponde,0.0
friuli venezia giulia,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,molto_d_accordo,9.2
friuli venezia giulia,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,abbastanza_d_accordo,13.5
friuli venezia giulia,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,poco_d_accordo,20.0
friuli venezia giulia,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,per_niente_d_accordo,57.1
friuli venezia giulia,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,non_risponde,0.2
friuli venezia giulia,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",molto_d_accordo,10.0
friuli venezia giulia,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",abbastanza_d_accordo,21.5
friuli venezia giulia,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",poco_d_accordo,16.8
friuli venezia giulia,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",per_niente_d_accordo,50.9
friuli venezia giulia,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",non_risponde,0.8
emilia romagna,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",molto_d_accordo,1.3
emilia romagna,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",abbastanza_d_accordo,9.4
emilia romagna,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",poco_d_accordo,17.5
emilia romagna,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",per_niente_d_accordo,70.5
emilia romagna,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",non_risponde,1.4
emilia romagna,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,molto_d_accordo,5.5
emilia romagna,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,abbastanza_d_accordo,23.0
emilia romagna,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,poco_d_accordo,19.9
emilia romagna,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,per_niente_d_accordo,50.5
emilia romagna,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,non_risponde,1.1
emilia romagna,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,molto_d_accordo,1.8
emilia romagna,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,abbastanza_d_accordo,4.9
emilia romagna,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,poco_d_accordo,15.8
emilia romagna,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,per_niente_d_accordo,76.2
emilia romagna,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,non_risponde,1.3
emilia romagna,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,molto_d_accordo,9.1
emilia romagna,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,abbastanza_d_accordo,22.4
emilia romagna,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,poco_d_accordo,18.5
emilia romagna,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,per_niente_d_accordo,48.5
emilia romagna,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,non_risponde,1.4
emilia romagna,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",molto_d_accordo,6.2
emilia romagna,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",abbastanza_d_accordo,16.0
emilia romagna,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",poco_d_accordo,20.5
emilia romagna,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",per_niente_d_accordo,55.8
emilia romagna,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",non_risponde,1.5
emilia romagna,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",molto_d_accordo,1.7
emilia romagna,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",abbastanza_d_accordo,6.0
emilia romagna,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",poco_d_accordo,14.3
emilia romagna,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",per_niente_d_accordo,77.7
emilia romagna,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",non_risponde,0.3
emilia romagna,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,molto_d_accordo,5.0
emilia romagna,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,abbastanza_d_accordo,15.1
emilia romagna,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,poco_d_accordo,19.3
emilia romagna,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,per_niente_d_accordo,60.1
emilia romagna,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,non_risponde,0.5
emilia romagna,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,molto_d_accordo,0.9
emilia romagna,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,abbastanza_d_accordo,3.0
emilia romagna,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,poco_d_accordo,10.8
emilia romagna,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,per_niente_d_accordo,85.0
emilia romagna,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,non_risponde,0.2
emilia romagna,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,molto_d_accordo,8.2
emilia romagna,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,abbastanza_d_accordo,20.4
emilia romagna,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,poco_d_accordo,18.1
emilia romagna,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,per_niente_d_accordo,52.9
emilia romagna,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,non_risponde,0.4
emilia romagna,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",molto_d_accordo,7.3
emilia romagna,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",abbastanza_d_accordo,21.7
emilia romagna,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",poco_d_accordo,18.1
emilia romagna,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",per_niente_d_accordo,51.7
emilia romagna,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",non_risponde,1.2
centro,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",molto_d_accordo,4.0
centro,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",abbastanza_d_accordo,8.1
centro,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",poco_d_accordo,12.6
centro,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",per_niente_d_accordo,74.6
centro,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",non_risponde,0.7
centro,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,molto_d_accordo,9.1
centro,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,abbastanza_d_accordo,18.4
centro,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,poco_d_accordo,15.3
centro,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,per_niente_d_accordo,56.6
centro,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,non_risponde,0.7
centro,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,molto_d_accordo,3.0
centro,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,abbastanza_d_accordo,6.2
centro,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,poco_d_accordo,13.0
centro,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,per_niente_d_accordo,77.0
centro,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,non_risponde,0.7
centro,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,molto_d_accordo,9.1
centro,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,abbastanza_d_accordo,20.6
centro,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,poco_d_accordo,22.5
centro,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,per_niente_d_accordo,46.8
centro,maschi,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,non_risponde,1.0
centro,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",molto_d_accordo,5.5
centro,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",abbastanza_d_accordo,22.8
centro,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",poco_d_accordo,17.0
centro,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",per_niente_d_accordo,53.3
centro,maschi,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",non_risponde,1.4
centro,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",molto_d_accordo,3.5
centro,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",abbastanza_d_accordo,12.7
centro,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",poco_d_accordo,11.0
centro,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",per_niente_d_accordo,72.4
centro,femmine,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",non_risponde,0.4
centro,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,molto_d_accordo,5.8
centro,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,abbastanza_d_accordo,15.1
centro,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,poco_d_accordo,17.8
centro,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,per_niente_d_accordo,60.8
centro,femmine,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,non_risponde,0.4
centro,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,molto_d_accordo,1.2
centro,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,abbastanza_d_accordo,3.3
centro,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,poco_d_accordo,10.4
centro,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,per_niente_d_accordo,84.7
centro,femmine,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,non_risponde,0.4
centro,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,molto_d_accordo,9.5
centro,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,abbastanza_d_accordo,20.8
centro,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,poco_d_accordo,21.0
centro,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,per_niente_d_accordo,48.1
centro,femmine,Gli uomini sono meno adatti ad occuparsi delle faccende domestiche,non_risponde,0.5
centro,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",molto_d_accordo,7.9
centro,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",abbastanza_d_accordo,24.2
centro,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",poco_d_accordo,15.6
centro,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",per_niente_d_accordo,51.2
centro,femmine,"Per l’uomo, più che per la donna, è molto importante avere successo nel lavoro",non_risponde,1.0
toscana,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",molto_d_accordo,2.4
toscana,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",abbastanza_d_accordo,8.7
toscana,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",poco_d_accordo,13.2
toscana,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",per_niente_d_accordo,75.4
toscana,maschi,"In condizioni di scarsità di lavoro, i datori di lavoro dovrebbero dare la precedenza agli uomini rispetto alle donne",non_risponde,0.4
toscana,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,molto_d_accordo,4.2
toscana,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,abbastanza_d_accordo,19.2
toscana,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,poco_d_accordo,19.4
toscana,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,per_niente_d_accordo,57.1
toscana,maschi,È soprattutto l'uomo che deve provvedere alle necessità economiche della famiglia,non_risponde,0.1
toscana,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,molto_d_accordo,2.9
toscana,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,abbastanza_d_accordo,3.5
toscana,maschi,È l'uomo che deve prendere le decisioni più importanti riguardanti la famiglia,poco_d_accordo,13.7
