territorio,sesso,imput_affermazione,grado_accordo,percentuale
molise,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,3.9
molise,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,72.9
molise,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,12.0
molise,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,1.8
molise,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,5.3
molise,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,8.1
molise,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,73.3
molise,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,11.4
molise,femmine,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,0.9
molise,femmine,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,9.0
molise,femmine,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,24.2
molise,femmine,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,50.3
molise,femmine,Spesso le accuse di violenza sessuale sono false,non_risponde,15.7
campania,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,10.8
campania,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,17.9
campania,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,22.8
campania,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,41.5
campania,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,7.0
campania,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,15.3
campania,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,29.9
campania,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,26.0
campania,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,20.8
campania,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,8.0
campania,maschi,Le donne serie non vengono violentate,molto_d_accordo,4.2
campania,maschi,Le donne serie non vengono violentate,abbastanza_d_accordo,7.7
campania,maschi,Le donne serie non vengono violentate,poco_d_accordo,10.3
campania,maschi,Le donne serie non vengono violentate,per_niente_d_accordo,71.1
campania,maschi,Le donne serie non vengono violentate,non_risponde,6.6
campania,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,1.5
campania,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,1.3
campania,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,7.4
campania,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,83.0
campania,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,6.9
campania,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,4.1
campania,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,10.8
campania,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,16.5
campania,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,57.1
campania,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,11.5
campania,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,5.4
campania,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,11.0
campania,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,11.1
campania,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,65.4
campania,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,7.1
campania,maschi,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,2.8
campania,maschi,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,13.7
campania,maschi,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,30.3
campania,maschi,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,39.9
campania,maschi,Spesso le accuse di violenza sessuale sono false,non_risponde,13.3
campania,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,10.1
campania,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,19.5
campania,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,20.2
campania,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,44.9
campania,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,5.2
campania,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,12.5
campania,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,32.8
campania,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,25.4
campania,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,21.1
campania,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,8.2
campania,femmine,Le donne serie non vengono violentate,molto_d_accordo,3.5
campania,femmine,Le donne serie non vengono violentate,abbastanza_d_accordo,3.6
campania,femmine,Le donne serie non vengono violentate,poco_d_accordo,8.1
campania,femmine,Le donne serie non vengono violentate,per_niente_d_accordo,78.9
campania,femmine,Le donne serie non vengono violentate,non_risponde,5.9
campania,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,1.1
campania,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,1.1
campania,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,4.7
campania,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,86.9
campania,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,6.2
campania,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,2.1
campania,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,6.9
campania,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,13.6
campania,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,65.3
campania,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,12.1
campania,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,4.0
campania,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,13.8
campania,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,14.9
campania,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,61.3
campania,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,6.0
campania,femmine,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,2.0
campania,femmine,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,6.7
campania,femmine,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,27.9
campania,femmine,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,53.8
campania,femmine,Spesso le accuse di violenza sessuale sono false,non_risponde,9.6
puglia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,12.7
puglia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,16.9
puglia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,22.9
puglia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,39.7
puglia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,7.8
puglia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,14.0
puglia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,32.9
puglia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,22.4
puglia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,19.9
puglia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,10.7
puglia,maschi,Le donne serie non vengono violentate,molto_d_accordo,6.2
puglia,maschi,Le donne serie non vengono violentate,abbastanza_d_accordo,7.5
puglia,maschi,Le donne serie non vengono violentate,poco_d_accordo,8.5
puglia,maschi,Le donne serie non vengono violentate,per_niente_d_accordo,69.9
puglia,maschi,Le donne serie non vengono violentate,non_risponde,7.9
puglia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,2.3
puglia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,2.1
puglia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,6.5
puglia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,81.6
puglia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,7.5
puglia,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,1.3
puglia,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,9.9
puglia,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,12.8
puglia,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,58.8
puglia,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,17.2
puglia,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,6.5
puglia,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,11.6
puglia,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,14.4
puglia,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,58.0
puglia,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,9.5
puglia,maschi,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,3.5
puglia,maschi,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,10.9
puglia,maschi,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,29.4
puglia,maschi,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,41.4
puglia,maschi,Spesso le accuse di violenza sessuale sono false,non_risponde,14.8
puglia,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,8.8
puglia,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,16.8
puglia,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,21.6
puglia,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,48.2
puglia,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,4.6
puglia,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,15.6
puglia,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,25.2
puglia,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,24.9
puglia,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,26.5
puglia,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,7.9
puglia,femmine,Le donne serie non vengono violentate,molto_d_accordo,3.0
puglia,femmine,Le donne serie non vengono violentate,abbastanza_d_accordo,3.7
puglia,femmine,Le donne serie non vengono violentate,poco_d_accordo,6.9
puglia,femmine,Le donne serie non vengono violentate,per_niente_d_accordo,81.0
puglia,femmine,Le donne serie non vengono violentate,non_risponde,5.5
puglia,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,0.2
puglia,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,1.4
puglia,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,6.1
puglia,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,87.1
puglia,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,5.2
puglia,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,0.6
puglia,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,2.9
puglia,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,10.4
puglia,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,74.4
puglia,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,11.8
puglia,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,2.5
puglia,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,16.3
puglia,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,10.6
puglia,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,63.4
puglia,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,7.2
puglia,femmine,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,2.4
puglia,femmine,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,5.3
puglia,femmine,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,27.2
puglia,femmine,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,56.4
puglia,femmine,Spesso le accuse di violenza sessuale sono false,non_risponde,8.7
basilicata,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,14.7
basilicata,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,21.5
basilicata,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,18.5
basilicata,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,41.9
basilicata,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,3.4
basilicata,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,20.3
basilicata,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,40.1
basilicata,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,19.8
basilicata,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,13.7
basilicata,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,6.1
basilicata,maschi,Le donne serie non vengono violentate,molto_d_accordo,6.0
basilicata,maschi,Le donne serie non vengono violentate,abbastanza_d_accordo,11.6
basilicata,maschi,Le donne serie non vengono violentate,poco_d_accordo,11.2
basilicata,maschi,Le donne serie non vengono violentate,per_niente_d_accordo,66.9
basilicata,maschi,Le donne serie non vengono violentate,non_risponde,4.4
basilicata,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,0.8
basilicata,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,0.6
basilicata,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,4.3
basilicata,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,91.4
basilicata,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,2.9
basilicata,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,3.1
basilicata,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,8.3
basilicata,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,15.7
basilicata,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,62.5
basilicata,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,10.4
basilicata,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,6.8
basilicata,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,13.7
basilicata,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,16.1
basilicata,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,58.8
basilicata,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,4.6
basilicata,maschi,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,3.2
basilicata,maschi,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,13.0
basilicata,maschi,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,33.6
basilicata,maschi,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,42.6
basilicata,maschi,Spesso le accuse di violenza sessuale sono false,non_risponde,7.5
basilicata,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,5.8
basilicata,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,21.1
basilicata,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,21.0
basilicata,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,44.7
basilicata,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,7.4
basilicata,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,15.4
basilicata,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,28.7
basilicata,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,19.9
basilicata,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,24.9
basilicata,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,11.0
basilicata,femmine,Le donne serie non vengono violentate,molto_d_accordo,2.8
basilicata,femmine,Le donne serie non vengono violentate,abbastanza_d_accordo,5.9
basilicata,femmine,Le donne serie non vengono violentate,poco_d_accordo,11.8
basilicata,femmine,Le donne serie non vengono violentate,per_niente_d_accordo,73.2
basilicata,femmine,Le donne serie non vengono violentate,non_risponde,6.3
basilicata,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,1.6
basilicata,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,0.9
basilicata,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,4.0
basilicata,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,87.5
basilicata,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,6.0
basilicata,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,3.1
basilicata,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,2.6
basilicata,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,13.8
basilicata,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,67.2
basilicata,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,13.3
basilicata,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,3.1
basilicata,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,13.4
basilicata,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,10.7
basilicata,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,64.1
basilicata,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,8.6
basilicata,femmine,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,1.9
basilicata,femmine,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,8.2
basilicata,femmine,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,33.6
basilicata,femmine,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,46.2
basilicata,femmine,Spesso le accuse di violenza sessuale sono false,non_risponde,10.0
calabria,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,7.4
calabria,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,11.8
calabria,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,22.6
calabria,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,51.9
calabria,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,6.3
calabria,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,20.6
calabria,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,19.2
calabria,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,22.7
calabria,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,27.4
calabria,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,10.1
calabria,maschi,Le donne serie non vengono violentate,molto_d_accordo,2.7
calabria,maschi,Le donne serie non vengono violentate,abbastanza_d_accordo,3.0
calabria,maschi,Le donne serie non vengono violentate,poco_d_accordo,6.4
calabria,maschi,Le donne serie non vengono violentate,per_niente_d_accordo,80.0
calabria,maschi,Le donne serie non vengono violentate,non_risponde,7.8
calabria,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,0.3
calabria,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,3.8
calabria,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,2.9
calabria,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,85.9
calabria,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,7.1
calabria,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,0.6
calabria,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,8.3
calabria,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,18.5
calabria,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,59.3
calabria,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,13.3
calabria,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,3.4
calabria,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,8.8
calabria,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,14.5
calabria,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,64.2
calabria,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,9.0
calabria,maschi,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,0.2
calabria,maschi,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,14.0
calabria,maschi,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,34.8
calabria,maschi,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,37.3
