territorio,sesso,tipo_violenza,periodo,numero_vittime
puglia,femmine,violenza psicologica,2022,239
puglia,femmine,violenza psicologica,2023,255
puglia,femmine,violenza psicologica,2024,335
puglia,femmine,violenza economica,2015,5
puglia,femmine,violenza economica,2016,8
puglia,femmine,violenza economica,2017,4
puglia,femmine,violenza economica,2018,5
puglia,femmine,violenza economica,2019,7
puglia,femmine,violenza economica,2020,5
puglia,femmine,violenza economica,2021,10
puglia,femmine,violenza economica,2022,2
puglia,femmine,violenza economica,2023,6
puglia,femmine,violenza economica,2024,9
puglia,femmine,atti persecutori/stalking,2023,55
puglia,femmine,atti persecutori/stalking,2024,75
puglia,femmine,violenza digitale,2023,3
puglia,femmine,violenza digitale,2024,2
puglia,femmine,altro,2024,3
puglia,femmine,non risponde,2015,12
puglia,femmine,non risponde,2016,6
puglia,femmine,non risponde,2017,7
puglia,femmine,non risponde,2018,6
puglia,femmine,non risponde,2019,2
puglia,femmine,non risponde,2020,7
puglia,femmine,non risponde,2021,10
puglia,femmine,non risponde,2022,12
puglia,femmine,non risponde,2023,1
puglia,femmine,non risponde,2024,1
puglia,femmine,non disponibile,2015,19
puglia,femmine,non disponibile,2016,20
puglia,femmine,non disponibile,2017,15
puglia,femmine,non disponibile,2018,21
puglia,femmine,non disponibile,2019,17
puglia,femmine,non disponibile,2020,22
puglia,femmine,non disponibile,2021,26
puglia,femmine,non disponibile,2022,20
puglia,femmine,non disponibile,2023,4
puglia,femmine,non disponibile,2024,13
puglia,non indicato,violenza fisica,2023,2
puglia,non indicato,minacce,2023,1
puglia,non indicato,non risponde,2024,1
puglia,non indicato,non disponibile,2023,6
puglia,non indicato,non disponibile,2024,16
basilicata,maschi,violenza fisica,2016,1
basilicata,maschi,violenza fisica,2022,1
basilicata,maschi,violenza fisica,2023,1
basilicata,maschi,minacce,2016,2
basilicata,maschi,violenza psicologica,2015,2
basilicata,maschi,violenza psicologica,2019,2
basilicata,maschi,violenza psicologica,2023,1
basilicata,maschi,violenza psicologica,2024,2
basilicata,maschi,atti persecutori/stalking,2023,2
basilicata,maschi,non risponde,2022,1
basilicata,maschi,non disponibile,2019,1
basilicata,femmine,violenza fisica,2015,20
basilicata,femmine,violenza fisica,2016,14
basilicata,femmine,violenza fisica,2017,22
basilicata,femmine,violenza fisica,2018,23
basilicata,femmine,violenza fisica,2019,36
basilicata,femmine,violenza fisica,2020,42
basilicata,femmine,violenza fisica,2021,43
basilicata,femmine,violenza fisica,2022,30
basilicata,femmine,violenza fisica,2023,46
basilicata,femmine,violenza fisica,2024,41
basilicata,femmine,violenza sessuale,2015,1
basilicata,femmine,violenza sessuale,2016,1
basilicata,femmine,violenza sessuale,2017,3
basilicata,femmine,violenza sessuale,2018,3
basilicata,femmine,violenza sessuale,2019,2
basilicata,femmine,violenza sessuale,2020,2
basilicata,femmine,violenza sessuale,2021,10
basilicata,femmine,violenza sessuale,2022,7
basilicata,femmine,violenza sessuale,2023,1
basilicata,femmine,violenza sessuale,2024,3
basilicata,femmine,minacce,2015,4
basilicata,femmine,minacce,2017,2
basilicata,femmine,minacce,2018,2
basilicata,femmine,minacce,2019,1
basilicata,femmine,minacce,2020,3
basilicata,femmine,minacce,2021,5
basilicata,femmine,minacce,2022,4
basilicata,femmine,mobbing,2019,1
basilicata,femmine,mobbing,2020,1
basilicata,femmine,diffusione illecita di immagini o di video sessualmente espliciti,2024,1
basilicata,femmine,violenza psicologica,2015,20
basilicata,femmine,violenza psicologica,2016,21
basilicata,femmine,violenza psicologica,2017,21
basilicata,femmine,violenza psicologica,2018,24
basilicata,femmine,violenza psicologica,2019,24
basilicata,femmine,violenza psicologica,2020,29
basilicata,femmine,violenza psicologica,2021,40
basilicata,femmine,violenza psicologica,2022,31
basilicata,femmine,violenza psicologica,2023,29
basilicata,femmine,violenza psicologica,2024,25
basilicata,femmine,violenza economica,2019,1
basilicata,femmine,violenza economica,2020,3
basilicata,femmine,violenza economica,2022,3
basilicata,femmine,violenza economica,2023,1
basilicata,femmine,atti persecutori/stalking,2023,6
basilicata,femmine,atti persecutori/stalking,2024,10
basilicata,femmine,non risponde,2016,2
basilicata,femmine,non risponde,2017,1
basilicata,femmine,non risponde,2018,2
basilicata,femmine,non risponde,2024,1
basilicata,femmine,non disponibile,2015,2
basilicata,femmine,non disponibile,2017,1
basilicata,femmine,non disponibile,2018,2
basilicata,femmine,non disponibile,2019,1
basilicata,femmine,non disponibile,2020,2
basilicata,femmine,non disponibile,2021,2
basilicata,femmine,non disponibile,2022,3
basilicata,femmine,non disponibile,2023,1
basilicata,non indicato,non disponibile,2024,1
calabria,maschi,violenza fisica,2015,1
calabria,maschi,violenza fisica,2016,2
calabria,maschi,violenza fisica,2017,3
calabria,maschi,violenza fisica,2018,1
calabria,maschi,violenza fisica,2019,1
calabria,maschi,violenza fisica,2020,3
calabria,maschi,violenza fisica,2021,3
calabria,maschi,violenza fisica,2023,1
calabria,maschi,violenza fisica,2024,2
calabria,maschi,violenza sessuale,2017,1
calabria,maschi,violenza sessuale,2020,2
calabria,maschi,violenza sessuale,2021,2
calabria,maschi,minacce,2015,1
calabria,maschi,minacce,2020,1
calabria,maschi,minacce,2021,1
calabria,maschi,minacce,2022,1
calabria,maschi,mobbing,2021,1
calabria,maschi,violenza psicologica,2015,2
calabria,maschi,violenza psicologica,2016,3
calabria,maschi,violenza psicologica,2017,1
calabria,maschi,violenza psicologica,2018,2
calabria,maschi,violenza psicologica,2019,2
calabria,maschi,violenza psicologica,2020,2
calabria,maschi,violenza psicologica,2021,7
calabria,maschi,violenza psicologica,2022,1
calabria,maschi,violenza psicologica,2023,3
calabria,maschi,violenza psicologica,2024,1
calabria,maschi,violenza economica,2021,2
calabria,maschi,non disponibile,2017,1
calabria,femmine,violenza fisica,2015,97
calabria,femmine,violenza fisica,2016,103
calabria,femmine,violenza fisica,2017,85
calabria,femmine,violenza fisica,2018,92
calabria,femmine,violenza fisica,2019,103
calabria,femmine,violenza fisica,2020,185
calabria,femmine,violenza fisica,2021,154
calabria,femmine,violenza fisica,2022,119
calabria,femmine,violenza fisica,2023,132
calabria,femmine,violenza fisica,2024,117
calabria,femmine,violenza sessuale,2015,11
calabria,femmine,violenza sessuale,2016,12
calabria,femmine,violenza sessuale,2017,9
calabria,femmine,violenza sessuale,2018,12
calabria,femmine,violenza sessuale,2019,7
calabria,femmine,violenza sessuale,2020,30
calabria,femmine,violenza sessuale,2021,29
calabria,femmine,violenza sessuale,2022,14
calabria,femmine,violenza sessuale,2023,16
calabria,femmine,violenza sessuale,2024,5
calabria,femmine,minacce,2015,8
calabria,femmine,minacce,2016,7
calabria,femmine,minacce,2017,6
calabria,femmine,minacce,2018,5
calabria,femmine,minacce,2019,4
calabria,femmine,minacce,2020,8
calabria,femmine,minacce,2021,16
calabria,femmine,minacce,2022,16
calabria,femmine,minacce,2023,3
calabria,femmine,minacce,2024,3
calabria,femmine,mobbing,2024,1
calabria,femmine,violenza psicologica,2015,60
calabria,femmine,violenza psicologica,2016,56
calabria,femmine,violenza psicologica,2017,51
calabria,femmine,violenza psicologica,2018,64
calabria,femmine,violenza psicologica,2019,85
calabria,femmine,violenza psicologica,2020,108
calabria,femmine,violenza psicologica,2021,118
calabria,femmine,violenza psicologica,2022,85
calabria,femmine,violenza psicologica,2023,93
calabria,femmine,violenza psicologica,2024,105
calabria,femmine,violenza economica,2015,1
calabria,femmine,violenza economica,2016,2
calabria,femmine,violenza economica,2017,2
calabria,femmine,violenza economica,2018,7
calabria,femmine,violenza economica,2019,2
calabria,femmine,violenza economica,2020,4
calabria,femmine,violenza economica,2021,1
calabria,femmine,violenza economica,2022,3
calabria,femmine,violenza economica,2023,2
calabria,femmine,violenza economica,2024,1
calabria,femmine,atti persecutori/stalking,2023,11
calabria,femmine,atti persecutori/stalking,2024,30
calabria,femmine,violenza digitale,2023,3
calabria,femmine,violenza digitale,2024,1
calabria,femmine,non risponde,2015,3
calabria,femmine,non risponde,2016,4
calabria,femmine,non risponde,2017,1
calabria,femmine,non risponde,2018,1
calabria,femmine,non risponde,2019,1
calabria,femmine,non risponde,2020,4
calabria,femmine,non risponde,2021,2
calabria,femmine,non risponde,2022,5
calabria,femmine,non risponde,2023,1
calabria,femmine,non disponibile,2015,6
calabria,femmine,non disponibile,2016,4
calabria,femmine,non disponibile,2017,9
calabria,femmine,non disponibile,2018,10
calabria,femmine,non disponibile,2019,10
calabria,femmine,non disponibile,2020,12
calabria,femmine,non disponibile,2021,4
calabria,femmine,non disponibile,2022,3
calabria,femmine,non disponibile,2023,2
calabria,femmine,non disponibile,2024,3
calabria,non indicato,violenza fisica,2024,1
calabria,non indicato,violenza psicologica,2024,1
calabria,non indicato,non disponibile,2023,7
calabria,non indicato,non disponibile,2024,4
isole,maschi,violenza fisica,2015,5
isole,maschi,violenza fisica,2016,8
isole,maschi,violenza fisica,2017,7
isole,maschi,violenza fisica,2018,10
isole,maschi,violenza fisica,2019,4
isole,maschi,violenza fisica,2020,17
isole,maschi,violenza fisica,2021,5
isole,maschi,violenza fisica,2022,3
isole,maschi,violenza fisica,2023,5
isole,maschi,violenza fisica,2024,14
isole,maschi,violenza sessuale,2015,1
isole,maschi,violenza sessuale,2016,2
isole,maschi,violenza sessuale,2017,4
isole,maschi,violenza sessuale,2018,2
isole,maschi,violenza sessuale,2020,2
isole,maschi,violenza sessuale,2021,10
isole,maschi,violenza sessuale,2022,6
isole,maschi,violenza sessuale,2023,1
isole,maschi,minacce,2015,3
isole,maschi,minacce,2016,2
isole,maschi,minacce,2019,1
isole,maschi,minacce,2020,2
isole,maschi,minacce,2021,4
isole,maschi,minacce,2022,2
isole,maschi,diffusione illecita di immagini o di video sessualmente espliciti,2023,1
isole,maschi,violenza psicologica,2015,10
isole,maschi,violenza psicologica,2016,11
isole,maschi,violenza psicologica,2017,8
isole,maschi,violenza psicologica,2018,9
isole,maschi,violenza psicologica,2019,8
isole,maschi,violenza psicologica,2020,18
isole,maschi,violenza psicologica,2021,11
isole,maschi,violenza psicologica,2022,4
isole,maschi,violenza psicologica,2023,8
isole,maschi,violenza psicologica,2024,6
isole,maschi,violenza economica,2019,1
isole,maschi,violenza economica,2021,1
isole,maschi,atti persecutori/stalking,2023,5
isole,maschi,atti persecutori/stalking,2024,5
isole,maschi,violenza digitale,2023,1
isole,maschi,non risponde,2015,3
isole,maschi,non risponde,2016,1
isole,maschi,non risponde,2020,1
isole,maschi,non risponde,2021,1
isole,maschi,non disponibile,2015,4
isole,maschi,non disponibile,2016,1
isole,maschi,non disponibile,2018,2
isole,maschi,non disponibile,2019,2
isole,maschi,non disponibile,2020,2
isole,maschi,non disponibile,2021,3
isole,maschi,non disponibile,2022,1
isole,maschi,non disponibile,2023,1
isole,femmine,violenza fisica,2015,339
isole,femmine,violenza fisica,2016,365
isole,femmine,violenza fisica,2017,322
isole,femmine,violenza fisica,2018,358
isole,femmine,violenza fisica,2019,321
isole,femmine,violenza fisica,2020,529
isole,femmine,violenza fisica,2021,547
isole,femmine,violenza fisica,2022,372
isole,femmine,violenza fisica,2023,421
isole,femmine,violenza fisica,2024,468
isole,femmine,violenza sessuale,2015,20
isole,femmine,violenza sessuale,2016,30
isole,femmine,violenza sessuale,2017,36
isole,femmine,violenza sessuale,2018,30
isole,femmine,violenza sessuale,2019,36
isole,femmine,violenza sessuale,2020,82
isole,femmine,violenza sessuale,2021,101
isole,femmine,violenza sessuale,2022,78
isole,femmine,violenza sessuale,2023,30
isole,femmine,violenza sessuale,2024,29
isole,femmine,minacce,2015,16
isole,femmine,minacce,2016,33
isole,femmine,minacce,2017,43
isole,femmine,minacce,2018,31
isole,femmine,minacce,2019,24
isole,femmine,minacce,2020,44
isole,femmine,minacce,2021,61
isole,femmine,minacce,2022,44
isole,femmine,minacce,2023,3
isole,femmine,minacce,2024,15
isole,femmine,mobbing,2015,2
isole,femmine,mobbing,2016,1
isole,femmine,mobbing,2017,2
isole,femmine,mobbing,2018,1
isole,femmine,mobbing,2019,4
isole,femmine,mobbing,2020,3
isole,femmine,mobbing,2021,7
isole,femmine,mobbing,2022,2
isole,femmine,tratta,2024,1
isole,femmine,diffusione illecita di immagini o di video sessualmente espliciti,2023,1
isole,femmine,diffusione illecita di immagini o di video sessualmente espliciti,2024,4
isole,femmine,sfruttamento della prostituzione,2024,1
isole,femmine,violenza psicologica,2015,284
isole,femmine,violenza psicologica,2016,291
isole,femmine,violenza psicologica,2017,273
isole,femmine,violenza psicologica,2018,317
isole,femmine,violenza psicologica,2019,270
isole,femmine,violenza psicologica,2020,409
isole,femmine,violenza psicologica,2021,417
isole,femmine,violenza psicologica,2022,292
isole,femmine,violenza psicologica,2023,345
isole,femmine,violenza psicologica,2024,451
isole,femmine,violenza economica,2015,18
isole,femmine,violenza economica,2016,18
isole,femmine,violenza economica,2017,18
isole,femmine,violenza economica,2018,13
isole,femmine,violenza economica,2019,9
isole,femmine,violenza economica,2020,10
isole,femmine,violenza economica,2021,16
isole,femmine,violenza economica,2022,14
isole,femmine,violenza economica,2023,8
isole,femmine,violenza economica,2024,7
isole,femmine,atti persecutori/stalking,2023,62
isole,femmine,atti persecutori/stalking,2024,106
isole,femmine,altro,2023,1
isole,femmine,non risponde,2015,10
isole,femmine,non risponde,2016,10
isole,femmine,non risponde,2017,7
isole,femmine,non risponde,2018,3
isole,femmine,non risponde,2019,3
isole,femmine,non risponde,2020,11
isole,femmine,non risponde,2021,13
isole,femmine,non risponde,2022,15
isole,femmine,non risponde,2023,1
isole,femmine,non risponde,2024,1
isole,femmine,non disponibile,2015,32
isole,femmine,non disponibile,2016,29
isole,femmine,non disponibile,2017,20
isole,femmine,non disponibile,2018,31
isole,femmine,non disponibile,2019,33
isole,femmine,non disponibile,2020,29
isole,femmine,non disponibile,2021,35
isole,femmine,non disponibile,2022,28
isole,femmine,non disponibile,2023,10
isole,femmine,non disponibile,2024,5
isole,non indicato,violenza fisica,2023,4
isole,non indicato,violenza fisica,2024,1
isole,non indicato,violenza psicologica,2023,3
isole,non indicato,violenza psicologica,2024,1
isole,non indicato,atti persecutori/stalking,2023,1
isole,non indicato,non risponde,2023,1
isole,non indicato,non risponde,2024,1
isole,non indicato,non disponibile,2023,7
isole,non indicato,non disponibile,2024,14
sicilia,maschi,violenza fisica,2015,3
sicilia,maschi,violenza fisica,2016,4
sicilia,maschi,violenza fisica,2017,3
sicilia,maschi,violenza fisica,2018,8
sicilia,maschi,violenza fisica,2019,4
sicilia,maschi,violenza fisica,2020,11
sicilia,maschi,violenza fisica,2021,2
sicilia,maschi,violenza fisica,2022,3
sicilia,maschi,violenza fisica,2023,4
sicilia,maschi,violenza fisica,2024,14
sicilia,maschi,violenza sessuale,2016,1
sicilia,maschi,violenza sessuale,2017,4
sicilia,maschi,violenza sessuale,2018,2
sicilia,maschi,violenza sessuale,2020,2
sicilia,maschi,violenza sessuale,2021,9
sicilia,maschi,violenza sessuale,2022,4
sicilia,maschi,violenza sessuale,2023,1
sicilia,maschi,minacce,2015,2
sicilia,maschi,minacce,2019,1
sicilia,maschi,minacce,2020,1
sicilia,maschi,minacce,2021,4
sicilia,maschi,minacce,2022,2
sicilia,maschi,violenza psicologica,2015,7
sicilia,maschi,violenza psicologica,2016,8
sicilia,maschi,violenza psicologica,2017,4
sicilia,maschi,violenza psicologica,2018,6
sicilia,maschi,violenza psicologica,2019,4
sicilia,maschi,violenza psicologica,2020,14
sicilia,maschi,violenza psicologica,2021,6
sicilia,maschi,violenza psicologica,2022,3
sicilia,maschi,violenza psicologica,2023,7
sicilia,maschi,violenza psicologica,2024,5
sicilia,maschi,atti persecutori/stalking,2023,3
sicilia,maschi,atti persecutori/stalking,2024,3
sicilia,maschi,violenza digitale,2023,1
sicilia,maschi,non risponde,2015,2
sicilia,maschi,non risponde,2016,1
sicilia,maschi,non risponde,2021,1
sicilia,maschi,non disponibile,2015,4
sicilia,maschi,non disponibile,2016,1
sicilia,maschi,non disponibile,2019,1
sicilia,maschi,non disponibile,2020,1
sicilia,maschi,non disponibile,2021,3
sicilia,maschi,non disponibile,2022,1
sicilia,femmine,violenza fisica,2015,245
sicilia,femmine,violenza fisica,2016,272
sicilia,femmine,violenza fisica,2017,238
sicilia,femmine,violenza fisica,2018,265
sicilia,femmine,violenza fisica,2019,236
sicilia,femmine,violenza fisica,2020,379
sicilia,femmine,violenza fisica,2021,403
sicilia,femmine,violenza fisica,2022,270
sicilia,femmine,violenza fisica,2023,310
sicilia,femmine,violenza fisica,2024,345
sicilia,femmine,violenza sessuale,2015,13
sicilia,femmine,violenza sessuale,2016,18
sicilia,femmine,violenza sessuale,2017,21
sicilia,femmine,violenza sessuale,2018,16
sicilia,femmine,violenza sessuale,2019,29
sicilia,femmine,violenza sessuale,2020,61
sicilia,femmine,violenza sessuale,2021,66
sicilia,femmine,violenza sessuale,2022,47
sicilia,femmine,violenza sessuale,2023,26
sicilia,femmine,violenza sessuale,2024,17
sicilia,femmine,minacce,2015,11
sicilia,femmine,minacce,2016,27
sicilia,femmine,minacce,2017,31
sicilia,femmine,minacce,2018,20
sicilia,femmine,minacce,2019,13
sicilia,femmine,minacce,2020,26
sicilia,femmine,minacce,2021,40
sicilia,femmine,minacce,2022,30
sicilia,femmine,minacce,2024,9
sicilia,femmine,mobbing,2015,1
sicilia,femmine,mobbing,2016,1
sicilia,femmine,mobbing,2017,2
sicilia,femmine,mobbing,2019,2
sicilia,femmine,mobbing,2020,3
sicilia,femmine,mobbing,2021,6
sicilia,femmine,mobbing,2022,1
sicilia,femmine,diffusione illecita di immagini o di video sessualmente espliciti,2023,1
sicilia,femmine,diffusione illecita di immagini o di video sessualmente espliciti,2024,3
sicilia,femmine,sfruttamento della prostituzione,2024,1
sicilia,femmine,violenza psicologica,2015,195
sicilia,femmine,violenza psicologica,2016,201
sicilia,femmine,violenza psicologica,2017,184
sicilia,femmine,violenza psicologica,2018,219
sicilia,femmine,violenza psicologica,2019,203
sicilia,femmine,violenza psicologica,2020,282
sicilia,femmine,violenza psicologica,2021,297
sicilia,femmine,violenza psicologica,2022,194
sicilia,femmine,violenza psicologica,2023,256
sicilia,femmine,violenza psicologica,2024,327
sicilia,femmine,violenza economica,2015,11
sicilia,femmine,violenza economica,2016,10
sicilia,femmine,violenza economica,2017,12
sicilia,femmine,violenza economica,2018,7
sicilia,femmine,violenza economica,2019,9
sicilia,femmine,violenza economica,2020,8
sicilia,femmine,violenza economica,2021,15
sicilia,femmine,violenza economica,2022,11
sicilia,femmine,violenza economica,2023,5
sicilia,femmine,violenza economica,2024,5
sicilia,femmine,atti persecutori/stalking,2023,44
sicilia,femmine,atti persecutori/stalking,2024,73
sicilia,femmine,non risponde,2015,8
sicilia,femmine,non risponde,2016,6
sicilia,femmine,non risponde,2017,1
sicilia,femmine,non risponde,2018,1
sicilia,femmine,non risponde,2019,1
sicilia,femmine,non risponde,2020,6
sicilia,femmine,non risponde,2021,9
sicilia,femmine,non risponde,2022,9
sicilia,femmine,non risponde,2024,1
sicilia,femmine,non disponibile,2015,20
sicilia,femmine,non disponibile,2016,20
sicilia,femmine,non disponibile,2017,15
sicilia,femmine,non disponibile,2018,21
sicilia,femmine,non disponibile,2019,22
sicilia,femmine,non disponibile,2020,21
sicilia,femmine,non disponibile,2021,27
sicilia,femmine,non disponibile,2022,21
sicilia,femmine,non disponibile,2023,10
sicilia,femmine,non disponibile,2024,4
sicilia,non indicato,violenza fisica,2023,4
sicilia,non indicato,violenza fisica,2024,1
sicilia,non indicato,violenza psicologica,2023,3
sicilia,non indicato,violenza psicologica,2024,1
sicilia,non indicato,atti persecutori/stalking,2023,1
sicilia,non indicato,non risponde,2023,1
sicilia,non indicato,non risponde,2024,1
sicilia,non indicato,non disponibile,2023,5
sicilia,non indicato,non disponibile,2024,9
sardegna,maschi,violenza fisica,2015,2
sardegna,maschi,violenza fisica,2016,4
sardegna,maschi,violenza fisica,2017,4
sardegna,maschi,violenza fisica,2018,2
sardegna,maschi,violenza fisica,2020,6
sardegna,maschi,violenza fisica,2021,3
sardegna,maschi,violenza fisica,2023,1
sardegna,maschi,violenza sessuale,2015,1
sardegna,maschi,violenza sessuale,2016,1
sardegna,maschi,violenza sessuale,2021,1
sardegna,maschi,violenza sessuale,2022,2
sardegna,maschi,minacce,2015,1
sardegna,maschi,minacce,2016,2
sardegna,maschi,minacce,2020,1
sardegna,maschi,diffusione illecita di immagini o di video sessualmente espliciti,2023,1
sardegna,maschi,violenza psicologica,2015,3
sardegna,maschi,violenza psicologica,2016,3
sardegna,maschi,violenza psicologica,2017,4
sardegna,maschi,violenza psicologica,2018,3
sardegna,maschi,violenza psicologica,2019,4
sardegna,maschi,violenza psicologica,2020,4
sardegna,maschi,violenza psicologica,2021,5
sardegna,maschi,violenza psicologica,2022,1
sardegna,maschi,violenza psicologica,2023,1
sardegna,maschi,violenza psicologica,2024,1
sardegna,maschi,violenza economica,2019,1
sardegna,maschi,violenza economica,2021,1
sardegna,maschi,atti persecutori/stalking,2023,2
sardegna,maschi,atti persecutori/stalking,2024,2
sardegna,maschi,non risponde,2015,1
sardegna,maschi,non risponde,2020,1
sardegna,maschi,non disponibile,2018,2
sardegna,maschi,non disponibile,2019,1
sardegna,maschi,non disponibile,2020,1
sardegna,maschi,non disponibile,2023,1
sardegna,femmine,violenza fisica,2015,94
sardegna,femmine,violenza fisica,2016,93
sardegna,femmine,violenza fisica,2017,84
sardegna,femmine,violenza fisica,2018,93
sardegna,femmine,violenza fisica,2019,85
sardegna,femmine,violenza fisica,2020,150
sardegna,femmine,violenza fisica,2021,144
sardegna,femmine,violenza fisica,2022,102
sardegna,femmine,violenza fisica,2023,111
sardegna,femmine,violenza fisica,2024,123
sardegna,femmine,violenza sessuale,2015,7
sardegna,femmine,violenza sessuale,2016,12
sardegna,femmine,violenza sessuale,2017,15
sardegna,femmine,violenza sessuale,2018,14
sardegna,femmine,violenza sessuale,2019,7
sardegna,femmine,violenza sessuale,2020,21
sardegna,femmine,violenza sessuale,2021,35
sardegna,femmine,violenza sessuale,2022,31
sardegna,femmine,violenza sessuale,2023,4
sardegna,femmine,violenza sessuale,2024,12
sardegna,femmine,minacce,2015,5
sardegna,femmine,minacce,2016,6
sardegna,femmine,minacce,2017,12
sardegna,femmine,minacce,2018,11
sardegna,femmine,minacce,2019,11
sardegna,femmine,minacce,2020,18
sardegna,femmine,minacce,2021,21
sardegna,femmine,minacce,2022,14
sardegna,femmine,minacce,2023,3
sardegna,femmine,minacce,2024,6
sardegna,femmine,mobbing,2015,1
sardegna,femmine,mobbing,2018,1
sardegna,femmine,mobbing,2019,2
sardegna,femmine,mobbing,2021,1
sardegna,femmine,mobbing,2022,1
sardegna,femmine,tratta,2024,1
sardegna,femmine,diffusione illecita di immagini o di video sessualmente espliciti,2024,1
sardegna,femmine,violenza psicologica,2015,89
sardegna,femmine,violenza psicologica,2016,90
sardegna,femmine,violenza psicologica,2017,89
sardegna,femmine,violenza psicologica,2018,98
sardegna,femmine,violenza psicologica,2019,67
sardegna,femmine,violenza psicologica,2020,127
sardegna,femmine,violenza psicologica,2021,120
sardegna,femmine,violenza psicologica,2022,98
sardegna,femmine,violenza psicologica,2023,89
sardegna,femmine,violenza psicologica,2024,124
sardegna,femmine,violenza economica,2015,7
sardegna,femmine,violenza economica,2016,8
sardegna,femmine,violenza economica,2017,6
sardegna,femmine,violenza economica,2018,6
sardegna,femmine,violenza economica,2020,2
sardegna,femmine,violenza economica,2021,1
sardegna,femmine,violenza economica,2022,3
sardegna,femmine,violenza economica,2023,3
sardegna,femmine,violenza economica,2024,2
sardegna,femmine,atti persecutori/stalking,2023,18
sardegna,femmine,atti persecutori/stalking,2024,33
sardegna,femmine,altro,2023,1
sardegna,femmine,non risponde,2015,2
sardegna,femmine,non risponde,2016,4
sardegna,femmine,non risponde,2017,6
sardegna,femmine,non risponde,2018,2
sardegna,femmine,non risponde,2019,2
sardegna,femmine,non risponde,2020,5
sardegna,femmine,non risponde,2021,4
sardegna,femmine,non risponde,2022,6
sardegna,femmine,non risponde,2023,1
sardegna,femmine,non disponibile,2015,12
sardegna,femmine,non disponibile,2016,9
sardegna,femmine,non disponibile,2017,5
sardegna,femmine,non disponibile,2018,10
sardegna,femmine,non disponibile,2019,11
sardegna,femmine,non disponibile,2020,8
sardegna,femmine,non disponibile,2021,8
sardegna,femmine,non disponibile,2022,7
sardegna,femmine,non disponibile,2024,1
sardegna,non indicato,non disponibile,2023,2
sardegna,non indicato,non disponibile,2024,5
non indicato,maschi,violenza fisica,2015,4
non indicato,maschi,violenza fisica,2016,7
non indicato,maschi,violenza fisica,2017,5
non indicato,maschi,violenza fisica,2018,3
non indicato,maschi,violenza fisica,2019,4
non indicato,maschi,violenza fisica,2020,37
non indicato,maschi,violenza fisica,2021,39
non indicato,maschi,violenza fisica,2022,17
non indicato,maschi,violenza fisica,2023,41
non indicato,maschi,violenza fisica,2024,26
non indicato,maschi,violenza sessuale,2015,2
non indicato,maschi,violenza sessuale,2016,4
non indicato,maschi,violenza sessuale,2017,9
non indicato,maschi,violenza sessuale,2018,5
non indicato,maschi,violenza sessuale,2019,2
non indicato,maschi,violenza sessuale,2020,17
non indicato,maschi,violenza sessuale,2021,27
non indicato,maschi,violenza sessuale,2022,5
non indicato,maschi,violenza sessuale,2023,11
non indicato,maschi,violenza sessuale,2024,5
non indicato,maschi,minacce,2018,1
non indicato,maschi,minacce,2019,1
non indicato,maschi,minacce,2020,3
non indicato,maschi,minacce,2021,6
non indicato,maschi,minacce,2022,3
non indicato,maschi,mobbing,2020,1
non indicato,maschi,mobbing,2022,1
non indicato,maschi,diffusione illecita di immagini o di video sessualmente espliciti,2023,2
non indicato,maschi,diffusione illecita di immagini o di video sessualmente espliciti,2024,2
non indicato,maschi,violenza psicologica,2015,4
non indicato,maschi,violenza psicologica,2016,6
non indicato,maschi,violenza psicologica,2017,14
non indicato,maschi,violenza psicologica,2018,8
non indicato,maschi,violenza psicologica,2019,1
non indicato,maschi,violenza psicologica,2020,27
non indicato,maschi,violenza psicologica,2021,33
non indicato,maschi,violenza psicologica,2022,13
non indicato,maschi,violenza psicologica,2023,33
non indicato,maschi,violenza psicologica,2024,42
non indicato,maschi,violenza economica,2016,1
non indicato,maschi,violenza economica,2023,1
non indicato,maschi,atti persecutori/stalking,2023,22
non indicato,maschi,atti persecutori/stalking,2024,17
non indicato,maschi,altro,2023,1
non indicato,maschi,non risponde,2017,1
non indicato,maschi,non risponde,2018,1
non indicato,maschi,non risponde,2020,16
non indicato,maschi,non risponde,2021,3
non indicato,maschi,non risponde,2022,2
non indicato,maschi,non risponde,2024,4
non indicato,maschi,non disponibile,2015,18
non indicato,maschi,non disponibile,2016,4
non indicato,maschi,non disponibile,2017,14
non indicato,maschi,non disponibile,2018,6
non indicato,maschi,non disponibile,2019,15
non indicato,maschi,non disponibile,2020,26
non indicato,maschi,non disponibile,2021,35
non indicato,maschi,non disponibile,2022,14
non indicato,maschi,non disponibile,2023,6
non indicato,maschi,non disponibile,2024,5
non indicato,femmine,violenza fisica,2015,150
non indicato,femmine,violenza fisica,2016,148
non indicato,femmine,violenza fisica,2017,331
non indicato,femmine,violenza fisica,2018,281
non indicato,femmine,violenza fisica,2019,202
non indicato,femmine,violenza fisica,2020,940
non indicato,femmine,violenza fisica,2021,654
non indicato,femmine,violenza fisica,2022,310
non indicato,femmine,violenza fisica,2023,1041
non indicato,femmine,violenza fisica,2024,451
non indicato,femmine,violenza sessuale,2015,14
non indicato,femmine,violenza sessuale,2016,16
non indicato,femmine,violenza sessuale,2017,97
non indicato,femmine,violenza sessuale,2018,38
non indicato,femmine,violenza sessuale,2019,18
non indicato,femmine,violenza sessuale,2020,187
non indicato,femmine,violenza sessuale,2021,172
